index,BHK,sector,price,price_persqft,SuperArea,floor,Furnishing,facing,Car_Parking,Bathroom,Balcony,overlooking,city
251,2,Whitefield,0.86,7900.0,1089.0,5,Unfurnished,East,not sure,2,1,"Garden/Park, Pool",Bangalore
252,2,others,0.949,7525.0,1261.0,10,Unfurnished,North,available,2,2,"Garden/Park, Pool",Bangalore
253,3,Whitefield,3.95,16057.0,2460.0,10+,Unfurnished,North - West,not sure,4,1,"Garden/Park, Main Road, Pool",Bangalore
254,3,others,1.45,10147.0,1429.0,10,Unfurnished,East,not sure,3,1,Main Road,Bangalore
255,2,Hennur Main Road,0.836,7100.0,1177.0,4,Unfurnished,North,available,2,1,"Garden/Park, Main Road, Pool",Bangalore
256,2,others,0.6,8065.0,744.0,8,Unfurnished,East,not sure,2,1,"Garden/Park, Main Road",Bangalore
257,3,others,1.1,6905.0,1593.0,2,Unfurnished,North - East,available,3,3,Main Road,Bangalore
258,3,others,0.99,7164.0,1382.0,2,Unfurnished,West,available,3,1,"Garden/Park, Main Road, Pool",Bangalore
259,3,others,1.25,9370.0,1334.0,8,Unfurnished,North,not sure,3,1,Garden/Park,Bangalore
260,3,others,1.9,11515.0,1650.0,4,Unfurnished,East,available,3,3,Garden/Park,Bangalore
261,3,others,2.7,10953.0,2465.0,10,Unfurnished,West,available,4,2,"Garden/Park, Main Road, Pool",Bangalore
262,2,others,0.7,8353.0,838.0,5,Unfurnished,East,available,2,1,Garden/Park,Bangalore
263,3,others,6.2,15122.0,4100.0,10+,Semi-Furnished,West,available,4,2,"Garden/Park, Pool",Bangalore
264,3,Hennur Main Road,2.58,9817.0,2628.0,10+,Unfurnished,East,available,3,1,Garden/Park,Bangalore
265,3,HSR Layout,2.59,14000.0,1850.0,7,Unfurnished,East,not sure,3,3,"Garden/Park, Main Road, Pool",Bangalore
266,3,others,1.8,9240.0,1948.0,9,Unfurnished,East,not sure,4,2,"Garden/Park, Pool",Bangalore
267,2,Hennur Main Road,1.3,10860.0,1197.0,1,Furnished,East,available,2,1,"Garden/Park, Main Road, Pool",Bangalore
268,3,others,1.56,9150.0,1705.0,10+,Semi-Furnished,North - East,available,3,2,"Garden/Park, Main Road, Pool",Bangalore
269,3,others,0.92,6093.0,1510.0,2,Unfurnished,North,available,2,1,Main Road,Bangalore
270,2,Bagaluru,0.75,9025.0,831.0,2,Unfurnished,East,not sure,3,,Main Road,Bangalore
271,3,Thanisandra Main Road,2.65,13520.0,1960.0,10+,Unfurnished,North,not sure,3,2,"Garden/Park, Pool",Bangalore
272,3,others,2.5,12340.0,2026.0,3,Semi-Furnished,North,not sure,3,4+,Garden/Park,Bangalore
273,4,others,13.65,21667.0,6300.0,1,Semi-Furnished,East,available,4+,3,"Garden/Park, Main Road",Bangalore
274,2,Thanisandra Main Road,1.07,9000.0,1189.0,5,Unfurnished,East,available,2,1,Main Road,Bangalore
275,3,Whitefield,4.75,17254.0,2753.0,9,Semi-Furnished,East,available,2,2,"Garden/Park, Main Road",Bangalore
276,3,others,1.25,6106.0,2047.0,1,Semi-Furnished,South,available,3,3,,Bangalore
277,3,others,1.1,6675.0,1648.0,4,Unfurnished,North,available,2,1,Main Road,Bangalore
278,3,others,3.0,16630.0,1804.0,10,Unfurnished,North - East,not sure,3,1,"Garden/Park, Pool",Bangalore
279,2,Krishnarajapura,0.583,5300.0,1100.0,3,Semi-Furnished,North,available,2,1,Main Road,Bangalore
280,3,others,5.5,18182.0,3025.0,4,Semi-Furnished,,available,4,3,Main Road,Bangalore
281,3,Whitefield,3.1,13995.0,2215.0,10+,Semi-Furnished,East,not sure,3,,"Garden/Park, Pool",Bangalore
282,2,others,0.748,6500.0,1151.0,4,Unfurnished,North,available,2,1,"Garden/Park, Main Road",Bangalore
283,4,others,7.0,15801.0,4430.0,10+,Furnished,North,available,4,4,"Garden/Park, Main Road, Pool",Bangalore
284,3,others,1.85,12333.0,1500.0,10+,Unfurnished,East,available,3,2,"Garden/Park, Main Road",Bangalore
285,2,Whitefield,0.75,6522.0,1150.0,4,Semi-Furnished,West,available,2,2,Garden/Park,Bangalore
286,1,others,0.34,4250.0,800.0,4,Unfurnished,North,available,1,,,Bangalore
287,1,others,0.7,11570.0,605.0,10+,Unfurnished,,not sure,1,,,Bangalore
288,2,HSR Layout,0.985,7296.0,1350.0,2,Unfurnished,East,not sure,2,3,Main Road,Bangalore
289,3,others,0.54,3913.0,1380.0,2,Unfurnished,East,not sure,3,2,"Garden/Park, Main Road, Pool",Bangalore
290,3,others,4.15,15091.0,2750.0,2,Semi-Furnished,East,available,3,3,Garden/Park,Bangalore
291,4+,HSR Layout,1.8,7500.0,2400.0,10+,Semi-Furnished,East,not sure,4+,,"Garden/Park, Main Road",Bangalore
292,2,Yelahanka,1.08,8926.0,1210.0,6,Unfurnished,East,available,2,1,Garden/Park,Bangalore
293,2,others,0.53,4711.0,1125.0,2,Semi-Furnished,East,available,2,2,Main Road,Bangalore
294,3,Whitefield,4.0,14286.0,2800.0,10+,Semi-Furnished,East,not sure,3,2,Garden/Park,Bangalore
295,2,others,1.6,14545.0,1100.0,10+,Unfurnished,West,available,2,3,"Garden/Park, Main Road, Pool",Bangalore
296,3,Yelahanka,0.7759999999999999,5969.0,1300.0,1,Unfurnished,East,available,2,2,Main Road,Bangalore
297,3,Kengeri,0.652,5000.0,1304.0,1,Unfurnished,North,available,2,1,Main Road,Bangalore
298,2,Jayanagar,1.4,11667.0,1200.0,2,Unfurnished,East,available,2,1,Main Road,Bangalore
299,3,others,1.3,8176.0,1590.0,2,Semi-Furnished,South - East,not sure,3,2,,Bangalore
300,4+,others,18.9,24231.0,7800.0,10+,Semi-Furnished,North - East,available,4+,4,"Garden/Park, Main Road, Pool",Bangalore
301,4+,others,5.5,11289.0,4872.0,10+,Unfurnished,East,not sure,4+,4+,Main Road,Bangalore
302,2,JP Nagar,0.59,6146.0,960.0,4,Semi-Furnished,East,not sure,2,2,Main Road,Bangalore
303,2,others,0.285,2591.0,1100.0,3,Unfurnished,East,not sure,2,1,,Bangalore
304,3,others,1.05,7516.0,1397.0,3,Unfurnished,North - East,available,2,1,"Garden/Park, Main Road, Pool",Bangalore
305,2,others,0.358,3675.0,974.0,3,Unfurnished,East,not sure,2,,Main Road,Bangalore
306,3,others,1.15,8977.0,1281.0,10,Unfurnished,North - East,not sure,2,1,Main Road,Bangalore
307,2,Thanisandra,0.928,6500.0,1428.0,4,Unfurnished,East,available,2,1,"Garden/Park, Main Road",Bangalore
308,2,Hennur Main Road,0.85,8543.0,995.0,5,Semi-Furnished,East,available,2,2,Garden/Park,Bangalore
309,2,others,0.654,6346.0,1031.0,5,Unfurnished,North,available,2,1,,Bangalore
310,3,Thanisandra,1.8,10976.0,1640.0,4,Semi-Furnished,East,available,3,3,Main Road,Bangalore
311,3,others,0.865,6500.0,1331.0,3,Semi-Furnished,East,available,2,1,Main Road,Bangalore
312,2,Whitefield,1.24,8999.0,1378.0,8,Unfurnished,East,available,2,2,"Garden/Park, Main Road",Bangalore
313,2,Thanisandra,1.99,15152.0,1313.0,10+,Unfurnished,North,available,2,2,Garden/Park,Bangalore
314,3,others,1.2,9600.0,1250.0,10+,Unfurnished,,available,3,2,,Bangalore
315,3,others,2.0,10724.0,1865.0,10+,Unfurnished,East,available,3,2,Garden/Park,Bangalore
316,3,Hennur Main Road,2.7,11208.0,2409.0,10+,Semi-Furnished,East,available,3,3,Main Road,Bangalore
317,3,others,2.12,14000.0,1514.0,1,Unfurnished,North - East,not sure,3,3,Main Road,Bangalore
318,4+,others,4.5,13158.0,3420.0,2,Semi-Furnished,North,available,4,4+,Garden/Park,Bangalore
319,3,others,1.51,7479.0,2019.0,10+,Unfurnished,North,available,3,1,"Main Road, Pool",Bangalore
320,3,Whitefield,7.1,17317.0,4100.0,10+,Semi-Furnished,West,not sure,4,2,,Bangalore
321,3,Sarjapura,1.11,8959.0,1239.0,10,Unfurnished,East,available,2,1,Garden/Park,Bangalore
322,2,others,0.6,5455.0,1100.0,10+,Unfurnished,East,available,2,2,Main Road,Bangalore
323,3,others,0.922,5359.0,1720.0,1,Semi-Furnished,North,available,3,3,"Garden/Park, Main Road, Pool",Bangalore
324,2,others,0.79,7460.0,1059.0,10+,Unfurnished,East,available,2,1,"Garden/Park, Main Road, Pool",Bangalore
325,3,Whitefield,4.3,15619.0,2753.0,9,Unfurnished,East,not sure,3,1,Garden/Park,Bangalore
326,4+,HSR Layout,2.8,23333.0,1200.0,5,Semi-Furnished,South - East,not sure,4+,,Main Road,Bangalore
327,3,others,7.88,29425.0,2678.0,9,Semi-Furnished,East,available,4,3,Garden/Park,Bangalore
328,2,others,0.88,6902.0,1275.0,2,Semi-Furnished,West,available,2,2,Garden/Park,Bangalore
329,3,JP Nagar,0.745,5266.0,1415.0,1,Unfurnished,East,available,2,2,Main Road,Bangalore
330,4+,others,9.5,16964.0,5600.0,10+,Unfurnished,East,available,4+,4,"Garden/Park, Main Road, Pool",Bangalore
331,4,others,5.0,20833.0,2400.0,2,Unfurnished,North - East,not sure,4,3,"Main Road, Pool",Bangalore
332,3,Yelahanka,1.12,7330.0,1528.0,4,Unfurnished,North,available,3,3,Main Road,Bangalore
333,3,Hennur Main Road,0.98,5802.0,1689.0,2,Semi-Furnished,East,available,3,2,,Bangalore
334,3,Jayanagar,6.0,25000.0,2400.0,4,Unfurnished,East,available,3,2,"Garden/Park, Main Road",Bangalore
335,2,others,0.9,6923.0,1300.0,1,Semi-Furnished,North - East,not sure,2,3,"Garden/Park, Main Road, Pool",Bangalore
336,4,others,7.5,17857.0,4200.0,5,Furnished,West,available,4,4+,"Garden/Park, Pool",Bangalore
337,3,others,7.0,26139.0,2678.0,10+,Unfurnished,East,available,4,3,Garden/Park,Bangalore
338,4,others,5.0,13947.0,3585.0,2,Unfurnished,East,not sure,4,3,,Bangalore
339,3,others,1.85,9635.0,1920.0,10+,Semi-Furnished,East,available,3,1,"Garden/Park, Pool",Bangalore
340,3,others,1.1,7612.0,1445.0,10+,Unfurnished,East,not sure,2,2,"Garden/Park, Main Road, Pool",Bangalore
341,3,others,1.29,9181.0,1405.0,5,Unfurnished,East,available,3,1,Main Road,Bangalore
342,2,Krishnarajapura,0.78,7059.0,1105.0,3,Furnished,North - West,available,2,,Garden/Park,Bangalore
343,2,others,1.04,8455.0,1230.0,1,Furnished,North,available,3,2,"Garden/Park, Main Road, Pool",Bangalore
344,3,Hennur Main Road,1.75,8979.0,1949.0,3,Unfurnished,East,not sure,3,1,"Garden/Park, Main Road",Bangalore
345,3,others,0.88,6697.0,1314.0,10+,Unfurnished,East,available,3,2,Garden/Park,Bangalore
346,4,others,3.7,9024.0,4100.0,10+,Semi-Furnished,East,not sure,4+,4+,"Garden/Park, Main Road, Pool",Bangalore
347,2,others,1.1,9167.0,1200.0,2,Semi-Furnished,,not sure,2,,,Bangalore
348,2,others,0.53,4609.0,1150.0,3,Semi-Furnished,,not sure,2,,,Bangalore
349,2,others,0.65,5752.0,1130.0,5,Semi-Furnished,East,available,2,1,Garden/Park,Bangalore
350,2,others,1.5,10345.0,1450.0,3,Semi-Furnished,East,not sure,2,2,"Garden/Park, Main Road",Bangalore
351,2,others,0.51,4435.0,1150.0,4,Furnished,East,not sure,2,1,Main Road,Bangalore
352,4,others,3.0,15424.0,1945.0,1,Semi-Furnished,,not sure,3,,,Bangalore
353,3,others,0.55,5000.0,1100.0,10+,Semi-Furnished,West,not sure,2,1,,Bangalore
354,2,others,1.12,9589.0,1168.0,10+,Semi-Furnished,North,not sure,2,1,"Garden/Park, Main Road",Bangalore
355,2,others,0.75,6522.0,1150.0,3,Furnished,North - East,not sure,2,2,,Bangalore
356,2,others,0.75,6356.0,1180.0,1,Unfurnished,East,not sure,2,3,Garden/Park,Bangalore
357,3,others,1.15,9127.0,1260.0,4,Furnished,,not sure,3,2,,Bangalore
358,3,others,0.6,4396.0,1365.0,3,Semi-Furnished,,available,2,2,"Garden/Park, Main Road",Bangalore
359,4,Whitefield,6.25,15455.0,4044.0,10+,Unfurnished,East,available,4,3,Garden/Park,Bangalore
360,2,others,0.95,9013.0,1054.0,3,Semi-Furnished,South,not sure,2,1,Main Road,Bangalore
361,2,others,0.7,5000.0,1400.0,3,Semi-Furnished,North - East,available,2,2,"Garden/Park, Main Road, Pool",Bangalore
362,3,others,0.81,5960.0,1359.0,1,Semi-Furnished,,not sure,2,,,Bangalore
363,1,others,7.5,31250.0,2400.0,6,Unfurnished,,not sure,4+,1,,Bangalore
364,2,others,1.5,12397.0,1210.0,10+,Semi-Furnished,South,not sure,2,1,,Bangalore
365,2,others,0.55,6215.0,885.0,6,Semi-Furnished,North,available,2,2,Garden/Park,Bangalore
366,2,others,0.46,4340.0,1060.0,3,Unfurnished,,not sure,2,,,Bangalore
367,2,Whitefield,1.03,10499.0,981.0,10+,Unfurnished,East,not sure,2,1,Garden/Park,Bangalore
368,3,Hennur Main Road,1.7,8387.0,2027.0,3,Unfurnished,West,not sure,3,3,,Bangalore
369,1,others,0.35,5785.0,605.0,2,Unfurnished,North,not sure,1,1,Garden/Park,Bangalore
370,2,others,0.95,7422.0,1280.0,4,Furnished,,not sure,2,,,Bangalore
371,2,others,0.64,5387.0,1188.0,2,Unfurnished,,available,2,1,Main Road,Bangalore
372,2,others,0.68,6028.0,1128.0,1,,,not sure,2,,,Bangalore
373,3,others,0.75,4896.0,1532.0,2,Semi-Furnished,East,not sure,3,2,Main Road,Bangalore
374,3,Jayanagar,3.0,13636.0,2200.0,1,Semi-Furnished,,not sure,3,2,,Bangalore
375,2,others,0.68,5965.0,1140.0,4,Semi-Furnished,North,not sure,2,1,"Garden/Park, Main Road, Pool",Bangalore
376,3,Whitefield,1.4,9340.0,1499.0,3,Unfurnished,East,not sure,3,2,,Bangalore
377,2,others,1.2,8696.0,1380.0,4,Semi-Furnished,East,not sure,2,1,Garden/Park,Bangalore
378,2,Whitefield,1.0,7692.0,1300.0,1,Unfurnished,East,available,2,2,"Garden/Park, Main Road, Pool",Bangalore
379,1,others,0.585,9000.0,650.0,8,Unfurnished,North,not sure,1,1,,Bangalore
380,3,HSR Layout,1.43,9239.0,1548.0,2,Unfurnished,East,available,2,2,"Garden/Park, Main Road",Bangalore
381,2,others,0.8,8421.0,950.0,1,Semi-Furnished,West,not sure,2,1,Main Road,Bangalore
382,3,others,0.9,6667.0,1350.0,1,Unfurnished,East,not sure,2,1,Pool,Bangalore
383,2,Sarjapura,1.1,11653.0,944.0,10+,Unfurnished,West,not sure,2,1,,Bangalore
384,2,others,1.15,9656.0,1191.0,,Unfurnished,,not sure,2,,,Bangalore
385,4,Jayanagar,4.8,14902.0,3221.0,10+,Unfurnished,North,available,4+,3,"Garden/Park, Main Road",Bangalore
386,4+,others,5.0,7143.0,7000.0,6,Furnished,South -West,available,4+,4+,Main Road,Bangalore
387,3,JP Nagar,2.05,10240.0,2002.0,10+,Unfurnished,West,not sure,3,2,"Garden/Park, Main Road, Pool",Bangalore
388,3,others,2.5,13383.0,1868.0,10+,Unfurnished,North,available,3,2,Main Road,Bangalore
389,4,others,5.0,13947.0,3585.0,2,Semi-Furnished,North - East,available,4,2,Main Road,Bangalore
390,4,others,7.75,12917.0,6000.0,2,Semi-Furnished,West,available,4+,4+,Garden/Park,Bangalore
391,4,others,3.7,12333.0,3000.0,10+,Unfurnished,East,available,4+,2,"Garden/Park, Pool",Bangalore
392,2,Krishnarajapura,0.85,6967.0,1220.0,3,Furnished,,not sure,2,,Main Road,Bangalore
393,3,others,1.9,11515.0,1650.0,5,Unfurnished,North,available,3,3,Main Road,Bangalore
394,3,others,3.0,12029.0,2494.0,2,Unfurnished,North,available,3,,Garden/Park,Bangalore
395,3,others,2.15,11467.0,1875.0,2,Semi-Furnished,,available,3,2,"Garden/Park, Main Road",Bangalore
396,4,Whitefield,6.1,14838.0,4111.0,10+,Semi-Furnished,East,available,4+,2,Garden/Park,Bangalore
397,3,others,0.994,6635.0,1498.0,5,Unfurnished,East,available,3,3,"Garden/Park, Main Road, Pool",Bangalore
398,3,JP Nagar,0.95,5588.0,1700.0,1,Semi-Furnished,North,available,3,,"Garden/Park, Main Road",Bangalore
399,2,Kengeri,0.38,4551.0,835.0,1,Semi-Furnished,,not sure,2,,,Bangalore
400,3,others,2.75,17241.0,1595.0,10+,Furnished,,not sure,3,,,Bangalore
401,2,Thanisandra,1.35,12295.0,1098.0,1,Semi-Furnished,,not sure,2,,,Bangalore
402,2,others,0.75,8333.0,900.0,10,Unfurnished,West,available,2,1,"Garden/Park, Main Road, Pool",Bangalore
403,3,others,1.42,7939.0,1789.0,3,Unfurnished,East,available,3,2,Main Road,Bangalore
404,2,others,0.55,5978.0,920.0,4,Semi-Furnished,North,not sure,2,1,Main Road,Bangalore
405,2,others,0.95,10556.0,900.0,3,Semi-Furnished,West,not sure,2,2,,Bangalore
406,3,others,0.86,5931.0,1450.0,3,Semi-Furnished,East,not sure,2,2,Main Road,Bangalore
407,3,Jakkur,1.62,9184.0,1764.0,5,Unfurnished,West,available,3,2,"Garden/Park, Main Road, Pool",Bangalore
408,3,others,2.32,10087.0,2300.0,3,Furnished,North - West,available,3,3,,Bangalore
409,4,others,6.2,18235.0,3400.0,2,Unfurnished,North - East,not sure,4,1,"Garden/Park, Main Road",Bangalore
410,3,others,0.47,4352.0,1080.0,4,Unfurnished,North,available,2,1,Main Road,Bangalore
411,2,others,1.46,11111.0,1314.0,9,Unfurnished,North - East,not sure,2,1,Garden/Park,Bangalore
412,3,others,2.13,11807.0,1804.0,9,Unfurnished,North - East,available,3,2,"Garden/Park, Pool",Bangalore
413,4,others,6.0,17964.0,3340.0,2,Semi-Furnished,North,not sure,4,4,"Garden/Park, Main Road",Bangalore
414,3,others,0.95,5476.0,1735.0,2,Furnished,East,available,3,1,Main Road,Bangalore
415,3,others,2.0,11989.0,1668.0,2,Unfurnished,North,available,3,2,Main Road,Bangalore
416,3,Bagaluru,1.25,7872.0,1588.0,10+,Unfurnished,West,available,3,2,Garden/Park,Bangalore
417,3,others,1.36,8774.0,1550.0,10,Unfurnished,East,available,3,2,"Garden/Park, Main Road",Bangalore
418,1,others,0.2,5333.0,375.0,3,Furnished,East,available,1,1,,Bangalore
419,2,others,1.49,11920.0,1250.0,10+,Unfurnished,West,not sure,2,1,Garden/Park,Bangalore
420,3,others,1.27,7427.0,1710.0,3,Unfurnished,North,available,2,2,Main Road,Bangalore
421,2,others,0.65,6842.0,950.0,4,Unfurnished,East,not sure,2,1,Main Road,Bangalore
422,2,Bagaluru,0.85,9361.0,908.0,10+,Unfurnished,,not sure,2,,,Bangalore
423,3,Thanisandra Main Road,2.9,14464.0,2005.0,10+,Unfurnished,East,not sure,3,1,"Garden/Park, Main Road, Pool",Bangalore
424,2,others,0.96,8149.0,1178.0,2,Unfurnished,North,not sure,2,,"Garden/Park, Main Road, Pool",Bangalore
425,3,others,1.0,6305.0,1586.0,4,Unfurnished,North,available,3,3,"Garden/Park, Main Road",Bangalore
426,3,others,1.53,7000.0,2186.0,1,Unfurnished,East,available,3,2,"Garden/Park, Main Road",Bangalore
427,3,Sarjapura,1.9,11664.0,1629.0,10+,Unfurnished,East,available,3,2,Garden/Park,Bangalore
428,3,others,4.5,17308.0,2600.0,3,Semi-Furnished,North,not sure,4,4,Main Road,Bangalore
429,2,others,0.57,4726.0,1206.0,10+,Unfurnished,East,not sure,2,3,,Bangalore
430,4,others,3.98,10904.0,3650.0,3,Semi-Furnished,East,available,3,4+,Main Road,Bangalore
431,4,others,9.6,20000.0,4800.0,10+,Semi-Furnished,North,available,4,4,"Garden/Park, Main Road, Pool",Bangalore
432,2,others,0.99,7952.0,1245.0,5,Semi-Furnished,West,available,2,1,Main Road,Bangalore
433,1,others,0.825,9627.0,857.0,2,Semi-Furnished,South,not sure,1,2,Main Road,Bangalore
434,2,others,0.75,7184.0,1044.0,2,Semi-Furnished,,not sure,2,,,Bangalore
435,3,others,1.75,10938.0,1600.0,1,Semi-Furnished,East,available,2,2,Garden/Park,Bangalore
436,3,others,2.0,13793.0,1450.0,3,Unfurnished,East,not sure,2,2,Main Road,Bangalore
437,2,others,1.15,8431.0,1364.0,1,Furnished,,not sure,2,,,Bangalore
438,2,others,1.3,9723.0,1337.0,6,Semi-Furnished,West,available,2,2,Garden/Park,Bangalore
439,2,others,1.32,8829.0,1495.0,10+,Semi-Furnished,North,available,2,2,Garden/Park,Bangalore
440,2,others,0.47,4585.0,1025.0,4,Unfurnished,,not sure,2,1,,Bangalore
441,4+,JP Nagar,3.0,9554.0,3140.0,10+,Semi-Furnished,North,available,4+,2,,Bangalore
442,4,Jayanagar,2.75,16667.0,1650.0,3,Furnished,East,not sure,3,,Main Road,Bangalore
443,2,JP Nagar,1.2,7843.0,1530.0,7,Semi-Furnished,West,available,2,4,"Garden/Park, Main Road",Bangalore
444,2,others,0.6679999999999999,4899.0,1364.0,2,Semi-Furnished,West,available,2,1,"Garden/Park, Main Road, Pool",Bangalore
445,4,others,1.8,16364.0,1100.0,1,Furnished,,not sure,4,2,,Bangalore
446,3,others,1.05,9633.0,1090.0,3,Unfurnished,,available,2,2,"Garden/Park, Main Road",Bangalore
447,3,others,0.95,6934.0,1370.0,4,Semi-Furnished,North,not sure,2,1,,Bangalore
448,2,others,0.95,7983.0,1190.0,2,Semi-Furnished,East,available,2,,Main Road,Bangalore
449,2,others,0.96,16000.0,600.0,10+,Unfurnished,East,not sure,2,1,"Garden/Park, Main Road",Bangalore
450,3,others,2.0,7380.0,2710.0,2,Semi-Furnished,East,not sure,4,,,Bangalore
451,3,Thanisandra Main Road,2.7,16119.0,1675.0,2,Unfurnished,North - West,available,3,1,Garden/Park,Bangalore
452,3,others,1.35,7584.0,1780.0,1,Semi-Furnished,,not sure,3,,,Bangalore
453,2,others,0.72,6316.0,1140.0,3,Unfurnished,North - East,not sure,2,1,Main Road,Bangalore
454,4,others,1.52,7992.0,1902.0,4,Unfurnished,North,not sure,3,1,"Garden/Park, Main Road, Pool",Bangalore
455,2,others,0.5,4545.0,1100.0,1,Furnished,North - East,not sure,2,1,Main Road,Bangalore
456,2,others,0.55,3929.0,1400.0,10+,Semi-Furnished,East,available,2,1,Main Road,Bangalore
457,2,Whitefield,1.03,7045.0,1462.0,4,Semi-Furnished,,not sure,1,1,,Bangalore
458,3,others,1.5,9375.0,1600.0,3,Furnished,West,available,3,1,Main Road,Bangalore
459,2,others,0.59,4917.0,1200.0,4,Semi-Furnished,North,available,2,2,Main Road,Bangalore
460,2,Outer Ring Road,1.45,11647.0,1245.0,5,Furnished,East,available,2,2,"Garden/Park, Main Road, Pool",Bangalore
461,3,others,3.5,19696.0,1777.0,2,Unfurnished,East,not sure,3,1,Main Road,Bangalore
462,2,others,4.5,11250.0,4000.0,2,Semi-Furnished,,not sure,1,1,,Bangalore
463,2,others,0.52,5103.0,1019.0,4,Semi-Furnished,West,available,2,2,Main Road,Bangalore
464,2,others,1.0,8961.0,1116.0,2,Unfurnished,East,not sure,2,2,"Garden/Park, Main Road, Pool",Bangalore
465,2,others,0.85,7083.0,1200.0,10+,Unfurnished,East,not sure,2,2,Main Road,Bangalore
466,2,others,0.42,4800.0,875.0,4,Furnished,,not sure,2,2,,Bangalore
467,2,others,1.1,11470.0,959.0,8,Semi-Furnished,East,not sure,2,1,,Bangalore
468,2,others,0.31,3827.0,810.0,4,Semi-Furnished,North,not sure,2,2,Main Road,Bangalore
469,2,others,1.08,12796.0,844.0,2,Unfurnished,East,available,2,1,"Garden/Park, Main Road, Pool",Bangalore
470,2,others,0.785,9812.0,800.0,10+,Semi-Furnished,North - East,not sure,2,1,"Garden/Park, Main Road",Bangalore
471,3,others,1.55,11071.0,1400.0,3,Furnished,,not sure,3,2,,Bangalore
472,2,HSR Layout,1.13,9378.0,1205.0,2,Unfurnished,East,available,2,1,"Garden/Park, Main Road, Pool",Bangalore
473,3,others,5.95,19833.0,3000.0,4,Unfurnished,East,not sure,4,3,Garden/Park,Bangalore
474,2,others,0.95,7724.0,1230.0,3,Unfurnished,East,not sure,2,2,"Garden/Park, Main Road, Pool",Bangalore
475,2,others,0.467,4061.0,1150.0,1,Semi-Furnished,East,available,2,2,Main Road,Bangalore
476,3,others,1.4,8610.0,1626.0,5,Unfurnished,,available,2,,,Bangalore
477,3,others,1.7,9561.0,1778.0,1,Unfurnished,East,not sure,3,2,Main Road,Bangalore
478,1,others,1.59,36977.0,430.0,10,Unfurnished,,not sure,1,,,Bangalore
479,4,others,5.25,13985.0,3754.0,3,Unfurnished,,not sure,4+,2,,Bangalore
480,2,others,0.45,3750.0,1200.0,4,Unfurnished,East,not sure,2,2,"Garden/Park, Main Road, Pool",Bangalore
481,2,Jakkur,0.55,5189.0,1060.0,5,Unfurnished,East,not sure,2,1,"Garden/Park, Main Road, Pool",Bangalore
482,3,others,1.3,7222.0,1800.0,5,Unfurnished,East,available,4,3,Main Road,Bangalore
483,4+,others,1.8,12000.0,1500.0,2,Furnished,East,available,4+,3,,Bangalore
484,2,others,0.76,7600.0,1000.0,3,Semi-Furnished,,not sure,2,,,Bangalore
