,bhk,price_sqft_price,Carpet_Area,SuperArea,Status,Floor,Transaction,Furnishing,facing,Society,Ownership,Car_Parking,Bathroom,Balcony,overlooking,Under_Construction
453,3 BHK Apartment for Sale in Thiruvanmiyur Chennai,"1.35 Cr8,812 per sqft",1410 sqft,NAN,Ready to Move,1 out of 3,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,1,NAN,NAN
454,3 BHK Apartment for Sale in Thiruvanmiyur Chennai,"1.35 Cr9,574 per sqft",1410 sqft,NAN,Ready to Move,1 out of 2,Resale,Unfurnished,North,NAN,Freehold,NAN,3,1,Main Road,NAN
455,2 BHK Apartment for Sale in Alamelu Manga Puram Chennai,"1.30 Cr11,680 per sqft",NAN,1113 sqft,Ready to Move,1 out of 2,Resale,Furnished,East,NAN,Freehold,NAN,2,1,NAN,NAN
456,2 BHK Apartment for Sale in Collectors Nagar Alandur Chennai,"65 Lac11,017 per sqft",425 sqft,NAN,Ready to Move,2 out of 4,Resale,Unfurnished,North,NAN,Freehold,217 Covered,1,NAN,"Garden/Park, Pool",NAN
457,4 BHK Apartment for Sale in Royapettah Chennai,3.90 Cr,2431 sqft,NAN,Ready to Move,1 out of 3,Resale,Semi-Furnished,East,NAN,Freehold,NAN,4,1,NAN,NAN
458,2 BHK Builder Floor for Sale in Madhavaram Milk Colony Chennai,"54 Lac6,207 per sqft",NAN,870 sqft,Ready to Move,1 out of 3,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
459,2 BHK Builder Floor for Sale in Kodambakkam Chennai,"62 Lac7,888 per sqft",NAN,786 sqft,Ready to Move,2 out of 3,Resale,Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
460,3 BHK Builder Floor for Sale in Thiruvanmiyur Chennai,"1.65 Cr11,419 per sqft",1190 sqft,NAN,NAN,1 out of 2,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,3,NAN,Poss. by Oct '24
461,2 BHK Apartment for Sale in Dasaratha Puram Chennai,"65 Lac7,831 per sqft",745 sqft,NAN,Ready to Move,1 out of 1,Resale,Unfurnished,South,NAN,Freehold,NAN,2,1,NAN,NAN
462,2 BHK Builder Floor for Sale in Santhosapuram Chennai,"50 Lac6,250 per sqft",NAN,800 sqft,Ready to Move,Ground out of 2,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
463,2 BHK Apartment for Sale in Tellus Avenue Chennai,"55 Lac6,118 per sqft",899 sqft,NAN,Ready to Move,2 out of 2,Resale,Semi-Furnished,North,NAN,Freehold,NAN,2,2,"Garden/Park, Main Road",NAN
464,2 BHK Apartment for Sale in Kelambakkam Chennai,"27 Lac4,412 per sqft",NAN,612 sqft,Ready to Move,9 out of 12,Resale,Unfurnished,West,NAN,NAN,NAN,1,2,NAN,NAN
465,2 BHK Apartment for Sale in Perambur Chennai,"68 Lac7,083 per sqft",NAN,960 sqft,Ready to Move,2 out of 2,Resale,Unfurnished,South,NAN,Freehold,NAN,2,1,NAN,NAN
466,2 BHK Builder Floor for Sale in Tambaram West Tambaram Chennai,"65 Lac7,143 per sqft",NAN,910 sqft,Ready to Move,Ground out of 2,Resale,Unfurnished,North,NAN,Freehold,NAN,2,NAN,NAN,NAN
467,3 BHK Builder Floor for Sale in Kolathur Chennai,"95 Lac7,347 per sqft",NAN,1293 sqft,Ready to Move,2 out of 2,Resale,Furnished,North,NAN,Freehold,"1 Covered,",3,3,Main Road,NAN
468,2 BHK Apartment for Sale in Shankar Nagar Pammal Chennai,"55 Lac5,607 per sqft",NAN,981 sqft,Ready to Move,1 out of 2,Resale,Semi-Furnished,South,NAN,Freehold,NAN,2,1,"Garden/Park, Main Road",NAN
469,2 BHK Builder Floor for Sale in Ganapathy Nagar Selaivayal Chennai,"35 Lac4,284 per sqft",760 sqft,NAN,Ready to Move,Upper Basement out of 2,Resale,Unfurnished,NAN,NAN,Freehold,NAN,2,2,NAN,NAN
470,3 BHK Apartment for Sale in Nandivaram Guduvancheri Chennai,"62 Lac3,787 per sqft",1634 sqft,NAN,Ready to Move,2 out of 4,Resale,Unfurnished,North,NAN,NAN,NAN,3,1,"Garden/Park, Pool",NAN
471,1 BHK Builder Floor for Sale in Gerugambakkam Chennai,"35 Lac5,000 per sqft",NAN,700 sqft,Ready to Move,1 out of 3,Resale,Unfurnished,North,NAN,Freehold,1 Covered,1,NAN,NAN,NAN
472,2 BHK Apartment for Sale in Kodambakkam Chennai,"92 Lac9,407 per sqft",NAN,978 sqft,Ready to Move,1 out of 3,Resale,Unfurnished,East,NAN,Freehold,NAN,2,2,NAN,NAN
473,2 BHK Apartment for Sale in Thoraipakkam Chennai,70 Lac,1100 sqft,NAN,Ready to Move,Ground out of 3,Resale,Semi-Furnished,West,NAN,Freehold,NAN,2,NAN,NAN,NAN
474,2 BHK Apartment for Sale in Pallavaram Kundrathur Road Chennai,"31 Lac3,600 per sqft",NAN,861 sqft,Ready to Move,1 out of 2,Resale,Unfurnished,North,NAN,Freehold,NAN,2,3,"Garden/Park, Main Road",NAN
475,3 BHK Apartment for Sale in Besant Nagar Chennai,"4.30 Cr24,248 per sqft",NAN,1775 sqft,NAN,4 out of 5,New Property,Semi-Furnished,NAN,NAN,NAN,1 Covered,3,1,NAN,NAN
476,2 BHK Builder Floor for Sale in Tambaram Chennai,"40 Lac5,076 per sqft",1016 sqft,NAN,Ready to Move,Ground out of 2,Resale,Semi-Furnished,East,NAN,Freehold,4 Covered,2,1,Main Road,NAN
477,2 BHK Builder Floor for Sale in Maduravoyal Chennai,"74.5 Lac6,147 per sqft",NAN,1212 sqft,Ready to Move,1 out of 2,Resale,Unfurnished,NAN,NAN,Freehold,NAN,2,2,NAN,NAN
478,3 BHK Apartment for Sale in Thoraipakkam Chennai,"84.9 Lac6,745 per sqft",NAN,1259 sqft,Ready to Move,1 out of 2,Resale,Unfurnished,South,NAN,Freehold,NAN,2,2,NAN,NAN
479,3 BHK Apartment for Sale in Kamaraj Nagar Thiruvanmiyur Chennai,"2.65 Cr17,667 per sqft",1400 sqft,NAN,Ready to Move,4 out of 4,New Property,Semi-Furnished,North,NAN,Freehold,3 Covered,3,3,"Garden/Park, Main Road",NAN
480,2 BHK Apartment for Sale in Venkatraman Nagar Chennai,45 Lac,700 sqft,NAN,Ready to Move,6 out of 7,Resale,Furnished,North,NAN,Freehold,15 Open,2,2,Main Road,NAN
481,1 BHK Apartment for Sale in Metro Star City Chennai,27 Lac,504 sqft,NAN,Ready to Move,Ground out of 2,Resale,Unfurnished,North - East,NAN,Freehold,NAN,1,NAN,NAN,NAN
482,2 BHK Apartment for Sale in Arcot Road Chennai,"1.30 Cr11,818 per sqft",1000 sqft,NAN,Ready to Move,3 out of 4,Resale,Furnished,North,NAN,Freehold,73 Covered,2,1,Garden/Park,NAN
483,3 BHK Builder Floor for Sale in Madipakkam Chennai,"95 Lac7,011 per sqft",1155 sqft,NAN,Ready to Move,1 out of 2,Resale,Unfurnished,North,NAN,Freehold,NAN,2,3,"Garden/Park, Main Road",NAN
484,3 BHK Apartment for Sale in Ayanavaram Chennai,1.10 Cr,1003 sqft,NAN,Ready to Move,Lower Basement out of 2,Resale,Furnished,North,NAN,Freehold,NAN,2,1,NAN,NAN
485,"2 BHK Apartment for Sale in Vishvam Murugu Flats, Kovilambakkam, Chennai Chennai","79 Lac7,474 per sqft",NAN,1057 sqft,Ready to Move,2 out of 2,Resale,Semi-Furnished,North - East,NAN,Freehold,1 Covered,2,NAN,Garden/Park,NAN
486,"2 BHK Apartment for Sale in Ayanavaram, Chennai Chennai","90 Lac9,677 per sqft",NAN,930 sqft,Ready to Move,4 out of 4,Resale,Semi-Furnished,East,NAN,Freehold,1 Open,2,2,Main Road,NAN
487,1 BHK Apartment for Sale in Perambur Chennai,"60 Lac9,231 per sqft",650 sqft,NAN,Ready to Move,6 out of 8,Resale,Semi-Furnished,North,NAN,Freehold,NAN,1,1,Garden/Park,NAN
488,2 BHK Apartment for Sale in Perambur Chennai,"1.65 Cr11,871 per sqft",NAN,1390 sqft,Ready to Move,32 out of 45,Resale,Unfurnished,East,NAN,Freehold,1 Covered,2,NAN,Garden/Park,NAN
489,2 BHK Apartment for Sale in Kolathur Chennai,52 Lac,870 sqft,NAN,Ready to Move,1 out of 2,Resale,Unfurnished,NAN,NAN,Freehold,1 Covered,2,NAN,Main Road,NAN
490,"2 BHK Apartment for Sale in Paruthipattu, Avadi Chennai",55 Lac,928 sqft,NAN,Ready to Move,2 out of 4,Other,Furnished,East,NAN,Freehold,NAN,2,NAN,Main Road,NAN
491,2 BHK Apartment for Sale in Trustpuram Chennai,"72 Lac9,184 per sqft",581 sqft,NAN,Ready to Move,2 out of 2,Resale,Semi-Furnished,East,NAN,Freehold,1 Open,2,1,Main Road,NAN
492,2 BHK Apartment for Sale in Peravallur Chennai,"60 Lac5,709 per sqft",456 sqft,NAN,Ready to Move,1 out of 2,Resale,Unfurnished,East,NAN,Freehold,NAN,2,1,Main Road,NAN
493,2 BHK Apartment for Sale in Annanagar East Chennai,"95 Lac9,100 per sqft",920 sqft,NAN,Ready to Move,2 out of 3,Resale,Semi-Furnished,South,NAN,Freehold,1 Open,2,3,Main Road,NAN
494,3 BHK Builder Floor for Sale in Kattukuppam Chennai,"65 Lac4,299 per sqft",NAN,1512 sqft,Ready to Move,2 out of 2,New Property,Unfurnished,East,NAN,Freehold,1 Covered,NAN,3,NAN,NAN
495,2 BHK Apartment for Sale in Pallikaranai Chennai,"75 Lac7,661 per sqft",750 sqft,NAN,Ready to Move,2 out of 3,Resale,Unfurnished,North,NAN,NAN,NAN,2,1,Main Road,NAN
496,1 BHK Apartment for Sale in Santhosapuram Chennai,"21 Lac4,200 per sqft",500 sqft,NAN,Ready to Move,Ground out of 1,Resale,Unfurnished,West,NAN,Freehold,NAN,1,NAN,Main Road,NAN
497,1 BHK Apartment for Sale in R.A Puram Chennai,"38 Lac9,500 per sqft",NAN,400 sqft,Ready to Move,2 out of 3,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
498,2 BHK Apartment for Sale in Perumbakkam Chennai,"50 Lac5,780 per sqft",NAN,865 sqft,Ready to Move,1 out of 2,Resale,Unfurnished,West,NAN,Freehold,NAN,2,1,NAN,NAN
499,1 BHK Apartment for Sale in Perungudi Chennai,"35.3 Lac5,999 per sqft",489 sqft,NAN,Ready to Move,1 out of 6,New Property,Unfurnished,NAN,NAN,NAN,NAN,1,1,NAN,NAN
500,2 BHK Apartment for Sale in Thirumalai Nagar Sembakkam Chennai,36 Lac,712 sqft,NAN,Ready to Move,1 out of 2,Resale,Furnished,NAN,NAN,NAN,NAN,2,1,NAN,NAN
501,2 BHK Apartment for Sale in Perumbakkam Chennai,"52.5 Lac5,670 per sqft",NAN,926 sqft,Ready to Move,1 out of 2,Resale,Unfurnished,North,NAN,NAN,NAN,2,1,NAN,NAN
502,2 BHK Apartment for Sale in mm lakshmi flats iyyapanthangal Chennai,"48 Lac5,486 per sqft",820 sqft,NAN,Ready to Move,2 out of 2,Resale,Semi-Furnished,South -West,NAN,Freehold,NAN,2,1,NAN,NAN
503,2 BHK Apartment for Sale in Villivakkam Chennai,"85 Lac7,522 per sqft",NAN,1130 sqft,Ready to Move,1 out of 2,Resale,Unfurnished,South,NAN,Freehold,1 Covered,2,NAN,NAN,NAN
504,3 BHK Apartment for Sale in Medavakkam Chennai,"70.5 Lac5,622 per sqft",NAN,1254 sqft,NAN,5 out of 5,Resale,Unfurnished,East,NAN,NAN,NAN,2,1,"Garden/Park, Main Road",Poss. by Apr '25
505,2 BHK Apartment for Sale in Subramania Garden Chennai,"38 Lac5,135 per sqft",370 sqft,NAN,Ready to Move,Ground out of 2,Resale,Unfurnished,NAN,NAN,Freehold,NAN,2,NAN,NAN,NAN
506,2 BHK Apartment for Sale in Periyapanicheri Chennai,"30.4 Lac4,499 per sqft",NAN,676 sqft,Ready to Move,1 out of 1,New Property,Unfurnished,South,NAN,Freehold,NAN,2,1,NAN,NAN
507,2 BHK Apartment for Sale in Ambattur Chennai,"35 Lac4,781 per sqft",NAN,732 sqft,Ready to Move,2 out of 2,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
508,2 BHK Apartment for Sale in Thazhambur Chennai,"48.2 Lac4,869 per sqft",NAN,990 sqft,Ready to Move,3 out of 4,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
509,2 BHK Apartment for Sale in Mylapore Chennai,"70 Lac8,235 per sqft",850 sqft,NAN,Ready to Move,3 out of 3,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,3,NAN,NAN
510,2 BHK Apartment for Sale in Medavakkam Chennai,"47 Lac4,273 per sqft",NAN,1100 sqft,Ready to Move,1 out of 2,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,2,NAN,NAN,NAN
511,2 BHK Builder Floor for Sale in Nanganallur Chennai,"92 Lac10,055 per sqft",NAN,915 sqft,Ready to Move,1 out of 3,Resale,Semi-Furnished,North,NAN,Freehold,NAN,2,NAN,NAN,NAN
512,3 BHK Builder Floor for Sale in Manapakkam Chennai,"95 Lac5,938 per sqft",NAN,1600 sqft,Ready to Move,1 out of 3,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
513,2 BHK Builder Floor for Sale in Keelkattalai Chennai,"43 Lac5,119 per sqft",NAN,840 sqft,Ready to Move,1 out of 1,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,1,NAN,NAN
514,2 BHK Apartment for Sale in Dasaratha Puram Chennai,"80 Lac7,442 per sqft",925 sqft,NAN,Ready to Move,Ground out of 2,Resale,Semi-Furnished,NAN,NAN,Freehold,"7 Covered,",2,NAN,NAN,NAN
515,2 BHK Apartment for Sale in Madipakkam Chennai,68 Lac,821 sqft,NAN,NAN,Upper Basement out of 2,Resale,Unfurnished,North - East,NAN,Freehold,6 Covered,2,6,"Garden/Park, Main Road",Poss. by Dec '24
516,2 BHK Apartment for Sale in Virugambakkam Chennai,"42 Lac3,818 per sqft",950 sqft,NAN,Ready to Move,2 out of 2,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,1,Main Road,NAN
517,3 BHK Apartment for Sale in Pammal Chennai,"1.10 Cr4,583 per sqft",1300 sqft,NAN,Ready to Move,Ground out of 2,Resale,Unfurnished,North,NAN,Freehold,NAN,3,NAN,"Garden/Park, Main Road",NAN
518,2 BHK Apartment for Sale in S Kolathur Chennai,"54 Lac5,902 per sqft",915 sqft,NAN,Ready to Move,2 out of 2,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,2,Main Road,NAN
519,2 BHK Apartment for Sale in Chennai,1.20 Cr,1026 sqft,NAN,Ready to Move,2 out of 4,Resale,Unfurnished,North,NAN,Freehold,NAN,2,1,Garden/Park,NAN
520,3 BHK Apartment for Sale in Chettipunyam Chennai,"42 Lac3,903 per sqft",NAN,1076 sqft,Ready to Move,2 out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
521,2 BHK Builder Floor for Sale in Kilpauk Chennai,"74 Lac9,867 per sqft",750 sqft,NAN,Ready to Move,2 out of 2,Resale,Unfurnished,South,NAN,Freehold,NAN,1,1,Main Road,NAN
522,2 BHK Apartment for Sale in Mogappair East Chennai,"82 Lac7,628 per sqft",900 sqft,NAN,Ready to Move,Ground out of 4,Resale,Semi-Furnished,West,NAN,Freehold,1 Open,2,NAN,Main Road,NAN
523,3 BHK Apartment for Sale in Vepery Chennai,"1.60 Cr9,412 per sqft",1700 sqft,NAN,Ready to Move,2 out of 3,Resale,Semi-Furnished,East,NAN,Freehold,1 Open,3,3,Main Road,NAN
524,2 BHK Apartment for Sale in Jeayam krishna flats Chennai,"46 Lac6,259 per sqft",NAN,735 sqft,Ready to Move,Ground out of 2,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
525,2 BHK Builder Floor for Sale in Mogappair Chennai,"80 Lac8,421 per sqft",NAN,950 sqft,Ready to Move,4 out of 5,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
526,3 BHK Apartment for Sale in Medavakkam Chennai,"85 Lac6,306 per sqft",NAN,1348 sqft,Ready to Move,3 out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
527,3 BHK Builder Floor for Sale in Kattupakkam Chennai,"55 Lac3,548 per sqft",NAN,1550 sqft,Ready to Move,2 out of 3,Resale,Unfurnished,NAN,NAN,NAN,1 Covered,3,2,NAN,NAN
528,3 BHK Builder Floor for Sale in Madipakkam Chennai,"68 Lac5,667 per sqft",NAN,1200 sqft,Ready to Move,1 out of 3,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
529,2 BHK Builder Floor for Sale in Pallikaranai Chennai,"50 Lac6,250 per sqft",NAN,800 sqft,Ready to Move,1 out of 2,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
530,2 BHK Apartment for Sale in Postal Colony West Mambalam Chennai,1.42 Cr,950 sqft,NAN,Ready to Move,2 out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,3,NAN,NAN
531,3 BHK Apartment for Sale in Potheri Chennai,"55 Lac4,889 per sqft",NAN,1125 sqft,Ready to Move,1 out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,1,NAN,NAN
532,3 BHK Builder Floor for Sale in Thoraipakkam Chennai,"1 Cr7,692 per sqft",NAN,1300 sqft,Ready to Move,2 out of 3,Resale,Unfurnished,NAN,NAN,Freehold,NAN,3,1,"Garden/Park, Main Road",NAN
533,2 BHK Builder Floor for Sale in Poonamallee Chennai,"80 Lac8,000 per sqft",NAN,1000 sqft,NAN,2 out of 2,NAN,Unfurnished,North,NAN,NAN,NAN,2,NAN,NAN,NAN
534,3 BHK Apartment for Sale in Manapakkam Chennai,"1.27 Cr8,388 per sqft",NAN,1514 sqft,Ready to Move,2 out of 5,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
535,1 BHK Apartment for Sale in Madhavaram Milk Colony Chennai,29 Lac,450 sqft,NAN,Ready to Move,1 out of 2,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
536,2 BHK Apartment for Sale in Ayanavaram Chennai,"50 Lac7,278 per sqft",NAN,687 sqft,Ready to Move,1 out of 3,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
537,2 BHK Builder Floor for Sale in Guduvancherry Chennai,"14.5 Lac2,417 per sqft",NAN,600 sqft,Ready to Move,Ground out of 2,Resale,Unfurnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
538,3 BHK Builder Floor for Sale in Nanganallur Chennai,"2.02 Cr13,491 per sqft",NAN,1501 sqft,NAN,2 out of 3,Resale,Semi-Furnished,West,NAN,NAN,6 Covered,3,3,NAN,NAN
539,2 BHK Apartment for Sale in Numbal Chennai,"45 Lac4,327 per sqft",940 sqft,NAN,Ready to Move,1 out of 2,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,1,NAN,NAN
540,2 BHK Apartment for Sale in Vengadamangalam Chennai,35 Lac,690 sqft,NAN,Ready to Move,1 out of 2,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,1,NAN,NAN
541,1 BHK Apartment for Sale in Avadi Chennai,"35 Lac4,375 per sqft",727 sqft,NAN,Ready to Move,1 out of 2,Resale,Unfurnished,North,NAN,Freehold,NAN,1,1,Main Road,NAN
542,2 BHK Apartment for Sale in Chennai,"85 Lac8,309 per sqft",688 sqft,NAN,Ready to Move,1 out of 4,Resale,Semi-Furnished,North,NAN,Freehold,NAN,2,2,"Pool, Garden/Park, Main Road",NAN
543,2 BHK Apartment for Sale in Sapthagir Nagar Valasaravakkam Chennai,"75 Lac7,042 per sqft",985 sqft,NAN,Ready to Move,Ground out of 3,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,1,NAN,NAN
544,2 BHK Apartment for Sale in Velachery Chennai,"1.05 Cr8,728 per sqft",800 sqft,NAN,Ready to Move,Ground out of 2,Resale,Unfurnished,NAN,NAN,NAN,NAN,3,1,NAN,NAN
545,1 BHK Apartment for Sale in Malleswarar Flats Chennai,"50 Lac10,638 per sqft",NAN,470 sqft,Ready to Move,1 out of 2,Resale,Unfurnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
546,3 BHK Builder Floor for Sale in Kaladipet Chennai,"1 Cr6,031 per sqft",510 sqft,NAN,Ready to Move,3 out of 3,Resale,Furnished,North,NAN,Freehold,NAN,4,1,Main Road,NAN
547,2 BHK Apartment for Sale in Tambaram West Tambaram Chennai,"52 Lac4,727 per sqft",900 sqft,NAN,Ready to Move,1 out of 2,New Property,Semi-Furnished,South - East,NAN,Freehold,NAN,2,NAN,"Garden/Park, Main Road",NAN
548,2 BHK Builder Floor for Sale in Kattupakkam Chennai,"43 Lac5,119 per sqft",NAN,840 sqft,Ready to Move,2 out of 3,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
549,2 BHK Builder Floor for Sale in Kolathur Chennai,"50 Lac5,814 per sqft",NAN,860 sqft,Ready to Move,1 out of 1,Resale,Semi-Furnished,North,NAN,Freehold,NAN,2,2,NAN,NAN
550,2 BHK Apartment for Sale in Chromepet Chennai,"55 Lac5,238 per sqft",NAN,1050 sqft,Ready to Move,1 out of 2,Resale,Furnished,NAN,NAN,Freehold,NAN,2,1,NAN,NAN
551,3 BHK Apartment for Sale in Mogappair West Ambattur Industrial Estate Chennai,85 Lac,1320 sqft,NAN,Ready to Move,3 out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,1,NAN,NAN
552,2 BHK Apartment for Sale in Kolapakkam Chennai,60 Lac,580 sqft,NAN,Ready to Move,4 out of 4,Resale,Unfurnished,South - East,NAN,Freehold,NAN,2,1,"Garden/Park, Main Road",NAN
553,2 BHK Builder Floor for Sale in Maraimalai Nagar Chennai,"36 Lac4,348 per sqft",NAN,828 sqft,Ready to Move,1 out of 2,Resale,Semi-Furnished,North - East,NAN,Freehold,1 Open,2,2,Garden/Park,NAN
554,2 BHK Apartment for Sale in Iyyappanthangal Chennai,"52 Lac6,161 per sqft",800 sqft,NAN,Ready to Move,1 out of 3,Resale,Semi-Furnished,East,NAN,Freehold,NAN,2,1,Main Road,NAN
555,3 BHK Apartment for Sale in Mangadu Chennai,"69 Lac4,312 per sqft",1600 sqft,NAN,Ready to Move,Ground out of 2,Resale,Furnished,North - East,NAN,Freehold,NAN,3,1,NAN,NAN
556,2 BHK Apartment for Sale in Jafferkhanpet Chennai,"70 Lac5,295 per sqft",840 sqft,NAN,Ready to Move,1 out of 1,Resale,Semi-Furnished,North,NAN,Freehold,NAN,2,NAN,NAN,NAN
557,2 BHK Apartment for Sale in Naveen Flat Chennai,"55 Lac5,500 per sqft",NAN,1000 sqft,Ready to Move,2 out of 3,Resale,Semi-Furnished,North - East,NAN,NAN,NAN,2,1,NAN,NAN
558,2 BHK Apartment for Sale in Kovilambakkam Chennai,"50 Lac5,000 per sqft",1000 sqft,NAN,Ready to Move,1 out of 2,Resale,Semi-Furnished,West,NAN,Freehold,NAN,2,1,Main Road,NAN
559,2 BHK Apartment for Sale in Urapakkam Chennai,"40 Lac4,396 per sqft",NAN,910 sqft,Ready to Move,1 out of 3,Resale,Semi-Furnished,North,NAN,Freehold,1 Covered,2,3,NAN,NAN
560,2 BHK Apartment for Sale in Manikanda Puram Chennai,"45 Lac5,263 per sqft",550 sqft,NAN,Ready to Move,Ground out of 2,Resale,Unfurnished,East,NAN,Freehold,NAN,2,NAN,Main Road,NAN
561,6 BHK Builder Floor for Sale in Tagore nagar Aynavaram Chennai,"1.20 Cr11,583 per sqft",NAN,1036 sqft,Ready to Move,NAN,Resale,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
562,3 BHK Apartment for Sale in Okkiyam Thuraipakkam Chennai,73.2 Lac,1408 sqft,NAN,Ready to Move,2 out of 4,Resale,Unfurnished,NAN,NAN,Freehold,1 Open,3,1,NAN,NAN
563,"2 BHK Apartment for Sale in DABC Gokulam Phase 1, Nolambur Chennai","60 Lac6,173 per sqft",NAN,972 sqft,Ready to Move,1 out of 4,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
564,3 BHK Apartment for Sale in SBR ENCLAVE Chennai,"69 Lac5,476 per sqft",950 sqft,NAN,Ready to Move,2 out of 2,Resale,Semi-Furnished,South -West,NAN,Freehold,NAN,3,2,NAN,NAN
565,2 BHK Apartment for Sale in Madhavaram Chennai,"98 Lac9,142 per sqft",NAN,1072 sqft,Ready to Move,6 out of 18,Resale,Unfurnished,East,NAN,NAN,NAN,2,1,"Garden/Park, Pool, Main Road",NAN
566,2 BHK Apartment for Sale in Tambaram Chennai,60 Lac,NAN,NAN,Ready to Move,1 out of 2,Resale,Unfurnished,NAN,NAN,Freehold,1 Covered,2,1,NAN,NAN
567,2 BHK Apartment for Sale in KK Nagar West Chennai,"1.10 Cr10,000 per sqft",900 sqft,NAN,Ready to Move,1 out of 3,Resale,Unfurnished,South,NAN,Freehold,NAN,2,3,NAN,NAN
568,1 BHK Apartment for Sale in Lakshmipuram Tambaram Chennai,"42 Lac6,774 per sqft",517 sqft,NAN,Ready to Move,Ground out of 2,Resale,Semi-Furnished,North,NAN,Freehold,NAN,1,NAN,NAN,NAN
569,"2 BHK Builder Floor for Sale in Iyyappanthangal Bus Stop, Iyyappanthangal, PH Road Chennai","36 Lac4,337 per sqft",730 sqft,NAN,Ready to Move,2 out of 2,Resale,Semi-Furnished,South,NAN,NAN,NAN,2,NAN,Main Road,NAN
570,3 BHK Apartment for Sale in Pallikaranai Chennai,"1.30 Cr6,687 per sqft",NAN,1944 sqft,Ready to Move,7 out of 7,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,3,NAN,NAN
571,2 BHK Builder Floor for Sale in Pallikaranai Chennai,"53 Lac5,106 per sqft",NAN,1038 sqft,Ready to Move,2 out of 3,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
572,2 BHK Apartment for Sale in Vadaperumbakkam Chennai,"35.7 Lac4,200 per sqft",NAN,850 sqft,Ready to Move,1 out of 2,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
573,3 BHK Apartment for Sale in Nallambakkam Chennai,"40 Lac4,008 per sqft",NAN,998 sqft,Ready to Move,Ground out of 4,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,1,NAN,NAN
574,1 BHK Builder Floor for Sale in Medavakkam Chennai,"32 Lac5,594 per sqft",NAN,572 sqft,Ready to Move,Ground out of 3,Resale,Unfurnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
575,1 BHK Apartment for Sale in Lakshmi Avenue Chennai,30.8 Lac,620 sqft,NAN,Ready to Move,1 out of 2,Resale,Unfurnished,North,NAN,Freehold,NAN,1,2,NAN,NAN
576,2 BHK Apartment for Sale in Chennai,"25 Lac4,098 per sqft",NAN,610 sqft,Ready to Move,Ground out of 8,Resale,Semi-Furnished,East,NAN,NAN,NAN,2,NAN,NAN,NAN
577,3 BHK Apartment for Sale in Thoraipakkam Chennai,"79 Lac5,985 per sqft",1100 sqft,NAN,Ready to Move,Ground out of 2,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
578,2 BHK Apartment for Sale in Moulivakkam Chennai,"40 Lac5,556 per sqft",690 sqft,NAN,Ready to Move,Ground out of 2,Resale,Unfurnished,West,NAN,Freehold,NAN,2,NAN,Main Road,NAN
