,bhk,price_sqft_price,Carpet_Area,SuperArea,Status,Floor,Transaction,Furnishing,facing,Society,Ownership,Car_Parking,Bathroom,Balcony,overlooking,Under_Construction
117,3 BHK Apartment for Sale in Panathur Bangalore,"1.46 Cr9,200 per sqft",1150 sqft,NAN,NAN,10 out of 17,New Property,Unfurnished,East,NAN,Freehold,"1 Covered,",3,2,"Garden/Park, Pool, Main Road",Poss. by Mar '27
118,2 BHK Apartment for Sale in Yelahanka New Town Bangalore,"73 Lac6,848 per sqft",756 sqft,NAN,NAN,9 out of 16,New Property,Unfurnished,East,NAN,Freehold,1 Covered,2,1,"Garden/Park, Pool",Poss. by Dec '28
119,3 BHK Apartment for Sale in Panathur Bangalore,"2.58 Cr16,005 per sqft",1240 sqft,NAN,NAN,NAN,New Property,Unfurnished,NAN,NAN,NAN,1 Covered,3,NAN,NAN,Poss. by Dec '28
120,3 BHK Apartment for Sale in Kanakapura Road Bangalore,"1.84 Cr10,601 per sqft",1222 sqft,NAN,NAN,10 out of 20,New Property,Unfurnished,East,NAN,Freehold,1 Covered,3,3,"Garden/Park, Pool, Main Road",Poss. by Sep '25
121,3 BHK Apartment for Sale in Panathur Bangalore,"2.70 Cr10,843 per sqft",1915 sqft,NAN,NAN,NAN,New Property,Unfurnished,NAN,NAN,NAN,1 Covered,3,NAN,NAN,Poss. by Dec '31
122,3 BHK Apartment for Sale in Gunjur Bangalore,"1.60 Cr9,524 per sqft",1524 sqft,NAN,NAN,7 out of 24,New Property,Unfurnished,East,NAN,Freehold,1 Covered,2,2,"Pool, Garden/Park, Main Road",Poss. by Dec '26
123,"3 BHK Apartment for Sale in Ramagondanahalli-Whitefield, Whitefield Bangalore","2.75 Cr14,016 per sqft",1243 sqft,NAN,NAN,5 out of 15,New Property,Unfurnished,East,NAN,Freehold,1 Covered,3,3,Garden/Park,Poss. by Dec '27
124,2 BHK Apartment for Sale in Gunjur Bangalore,"1.31 Cr10,500 per sqft",960 sqft,NAN,NAN,5 out of 13,New Property,Unfurnished,North,NAN,Freehold,1 Covered,2,1,"Garden/Park, Pool, Main Road",Poss. by Aug '27
125,3 BHK Apartment for Sale in S Medihalli Bangalore,"49.6 Lac4,000 per sqft",806 sqft,NAN,NAN,3 out of 4,New Property,Unfurnished,East,NAN,Freehold,"1 Covered,",2,1,Garden/Park,Poss. by Dec '26
126,3 BHK Apartment for Sale in Sarjapur Road Bangalore,"1.53 Cr9,527 per sqft",1606 sqft,NAN,NAN,12 out of 28,New Property,Semi-Furnished,East,NAN,Freehold,"1 Covered,",3,1,"Garden/Park, Pool, Main Road",Poss. by Dec '27
127,3 BHK Apartment for Sale in Vidyaranyapura Bangalore,"1.09 Cr7,962 per sqft",979 sqft,NAN,NAN,9 out of 16,New Property,Unfurnished,North,NAN,Freehold,1 Covered,2,1,Garden/Park,Poss. by Dec '28
128,2 BHK Apartment for Sale in Kanakapura Road Bangalore,"1.10 Cr11,000 per sqft",700 sqft,NAN,Ready to Move,9 out of 18,Resale,Unfurnished,East,NAN,Freehold,NAN,2,1,"Pool, Garden/Park, Main Road",NAN
129,"3 BHK Apartment for Sale in Rachenahalli, Thanisandra Bangalore","1.21 Cr8,996 per sqft",1000 sqft,NAN,NAN,10 out of 13,New Property,Unfurnished,East,NAN,Freehold,1 Covered,3,3,"Garden/Park, Pool, Main Road",Poss. by Dec '28
130,"3 BHK Apartment for Sale in Gattahalli, Electronic City Bangalore","1.68 Cr6,800 per sqft",1781 sqft,NAN,Ready to Move,2 out of 4,New Property,Unfurnished,East,NAN,Freehold,2 Covered,3,1,"Garden/Park, Pool, Main Road",NAN
131,3 BHK Apartment for Sale in Panathur Bangalore,"1.84 Cr11,500 per sqft",NAN,1600 sqft,NAN,7 out of 17,New Property,Unfurnished,East,NAN,Freehold,"1 Covered,",3,3,NAN,Poss. by Dec '27
132,3 BHK Apartment for Sale in Kanakapura Road Bangalore,"1.52 Cr7,847 per sqft",1460 sqft,NAN,NAN,10 out of 20,New Property,Unfurnished,East,NAN,Freehold,1 Covered,3,2,"Garden/Park, Main Road",Poss. by Dec '25
133,3 BHK Apartment for Sale in BHCS Layout Uttarahalli Hobli Bangalore,"1.19 Cr9,500 per sqft",NAN,1254 sqft,NAN,12 out of 13,New Property,Unfurnished,North,NAN,Freehold,1 Covered,3,3,Main Road,Poss. by Oct '24
134,"3 BHK Apartment for Sale in Mallasandra Village, T Dasarahalli Bangalore","1.11 Cr8,665 per sqft",1100 sqft,NAN,NAN,6 out of 18,New Property,Unfurnished,East,NAN,Freehold,1 Covered,2,1,"Garden/Park, Pool",Poss. by Oct '24
135,4 BHK Apartment for Sale in Sarjapura Bangalore,"2.92 Cr8,400 per sqft",NAN,3485 sqft,NAN,2 out of 2,New Property,Unfurnished,East,NAN,Freehold,2 Covered,4,3,Main Road,Poss. by Aug '26
136,4 BHK Apartment for Sale in Lal Bagh Main Road Bangalore,"6.50 Cr30,093 per sqft",1560 sqft,NAN,NAN,16 out of 24,New Property,Unfurnished,East,NAN,Freehold,2 Covered,4,4,Main Road,Poss. by Jun '27
137,3 BHK Apartment for Sale in Phase 7 JP Nagar Bangalore,"1.20 Cr10,118 per sqft",NAN,1186 sqft,NAN,6 out of 10,New Property,Unfurnished,North,NAN,NAN,NAN,2,1,"Pool, Garden/Park, Main Road",Poss. by Dec '26
138,3 BHK Apartment for Sale in Whitefield Bangalore,"2.45 Cr12,800 per sqft",NAN,1915 sqft,NAN,4 out of 4,New Property,Furnished,East,NAN,Freehold,1 Covered,2,3,"Garden/Park, Main Road",Poss. by Dec '28
139,4 BHK Apartment for Sale in JCR Layout Bangalore,"3.45 Cr13,906 per sqft",1617 sqft,NAN,NAN,7 out of 18,New Property,Unfurnished,East,NAN,Freehold,2 Covered,5,2,Garden/Park,Poss. by Jan '28
140,3 BHK Apartment for Sale in Whitefield Bangalore,"2.54 Cr14,000 per sqft",NAN,1818 sqft,NAN,4 out of 8,New Property,Unfurnished,East,NAN,NAN,1 Covered,3,NAN,"Garden/Park, Pool, Main Road",Poss. by Dec '27
141,"4 BHK Apartment for Sale in Nallurhalli, Whitefield, Borewell Road Bangalore","3.29 Cr12,576 per sqft",1831 sqft,NAN,NAN,12 out of 17,New Property,Unfurnished,East,NAN,Freehold,2 Covered,4,2,"Garden/Park, Pool",Poss. by Dec '27
142,1 BHK Apartment for Sale in Panathur Bangalore,"81.5 Lac12,352 per sqft",435 sqft,NAN,NAN,6 out of 18,New Property,Unfurnished,North - East,NAN,Power Of Attorney,1 Covered,1,1,"Garden/Park, Pool, Main Road",Poss. by Dec '28
143,3 BHK Apartment for Sale in Gunjur Bangalore,"1.74 Cr10,875 per sqft",NAN,1600 sqft,NAN,8 out of 21,New Property,Unfurnished,East,NAN,Freehold,1 Covered,3,2,Main Road,Poss. by Nov '29
144,3 BHK Apartment for Sale in Magadi Main Road Bangalore,"2 Cr13,966 per sqft",1003 sqft,NAN,NAN,14 out of 32,New Property,Unfurnished,East,NAN,Freehold,1 Covered,2,2,"Garden/Park, Pool, Main Road",Poss. by Dec '27
145,"4 BHK Apartment for Sale in Ramagondanahalli-Whitefield, Whitefield Bangalore","3.30 Cr12,615 per sqft",2093 sqft,NAN,NAN,Ground out of 18,New Property,Unfurnished,North - West,NAN,Freehold,2 Covered,5,2,Main Road,Poss. by Dec '27
146,3 BHK Apartment for Sale in Panathur Bangalore,"2.30 Cr14,277 per sqft",1300 sqft,NAN,Ready to Move,16 out of 20,Resale,Unfurnished,East,NAN,Freehold,1 Covered,3,2,"Garden/Park, Pool, Main Road",NAN
147,3 BHK Apartment for Sale in Gunjur Bangalore,"1.57 Cr10,495 per sqft",1496 sqft,NAN,NAN,12 out of 25,New Property,Semi-Furnished,East,NAN,Freehold,"1 Covered,",2,2,"Garden/Park, Pool, Main Road",Poss. by Dec '28
148,3 BHK Apartment for Sale in Magadi Main Road Bangalore,"1.69 Cr11,785 per sqft",1007 sqft,NAN,NAN,18 out of 32,New Property,Unfurnished,East,NAN,Freehold,1 Covered,3,1,"Garden/Park, Pool, Main Road",Poss. by Jun '27
149,3 BHK Apartment for Sale in Sarjapur Road Bangalore,"1.52 Cr9,560 per sqft",1590 sqft,NAN,NAN,6 out of 28,New Property,Semi-Furnished,East,NAN,Freehold,"1 Covered,",3,1,"Garden/Park, Pool, Main Road",Poss. by Dec '27
150,3 BHK Apartment for Sale in Panathur Bangalore,"2.30 Cr13,939 per sqft",1237 sqft,NAN,NAN,5 out of 18,New Property,Semi-Furnished,East,NAN,Freehold,1 Covered,3,1,"Garden/Park, Pool",Poss. by Dec '28
151,2 BHK Apartment for Sale in Thirumenahalli Bangalore,"1.12 Cr9,492 per sqft",779 sqft,NAN,NAN,10 out of 14,New Property,Unfurnished,North,NAN,Freehold,1 Covered,2,2,Garden/Park,Poss. by Dec '28
152,3 BHK Apartment for Sale in Panathur Bangalore,"2.58 Cr13,473 per sqft",NAN,1915 sqft,NAN,10 out of 18,New Property,Unfurnished,North,NAN,Freehold,1 Covered,3,1,"Garden/Park, Pool",Poss. by Nov '27
153,3 BHK Apartment for Sale in Panathur Main Road Bangalore,"2.70 Cr14,099 per sqft",1500 sqft,NAN,NAN,13 out of 18,New Property,Unfurnished,North,NAN,Freehold,1 Covered,3,3,"Pool, Garden/Park, Main Road",Poss. by Jun '27
154,4 BHK Apartment for Sale in Whitefield Bangalore,5.74 Cr,3543 sqft,NAN,NAN,18 out of 18,New Property,Unfurnished,East,NAN,Freehold,2 Covered,5,4,"Garden/Park, Pool",Poss. by Jul '28
155,2 BHK Apartment for Sale in Yelahanka New Town Bangalore,"71 Lac7,709 per sqft",915 sqft,NAN,NAN,7 out of 16,New Property,Unfurnished,East,NAN,Freehold,1 Covered,2,1,Garden/Park,Poss. by Dec '26
156,2 BHK Apartment for Sale in Thanisandra Main Road Bangalore,"1.10 Cr9,167 per sqft",NAN,1200 sqft,NAN,10 out of 18,New Property,Semi-Furnished,East,NAN,Freehold,1 Covered,2,1,"Garden/Park, Pool",Poss. by Dec '26
157,2 BHK Apartment for Sale in Gunjur Bangalore,"1.28 Cr9,517 per sqft",NAN,1345 sqft,NAN,6 out of 27,New Property,Unfurnished,East,NAN,Freehold,1 Covered,2,1,"Garden/Park, Pool, Main Road",Poss. by Jul '27
158,1 BHK Apartment for Sale in Thanisandra Main Road Bangalore,"87.3 Lac9,000 per sqft",727 sqft,NAN,NAN,4 out of 14,New Property,Unfurnished,East,NAN,Freehold,1 Covered,1,1,"Garden/Park, Main Road",Poss. by Dec '28
159,3 BHK Apartment for Sale in Gunjur Bangalore,"1.80 Cr9,045 per sqft",NAN,1990 sqft,NAN,12 out of 26,New Property,Unfurnished,North,NAN,Freehold,1 Covered,3,1,"Pool, Garden/Park, Main Road",Poss. by Dec '26
160,3 BHK Apartment for Sale in Rajajinagar Bangalore,"2.15 Cr15,109 per sqft",996 sqft,NAN,NAN,10 out of 30,New Property,Unfurnished,West,NAN,Freehold,"1 Covered,",3,1,"Garden/Park, Main Road",Poss. by May '27
161,3 BHK Apartment for Sale in Panathur Bangalore,"2.50 Cr13,055 per sqft",1500 sqft,NAN,NAN,6 out of 18,New Property,Unfurnished,East,NAN,Freehold,1 Covered,3,1,Garden/Park,Poss. by Dec '29
162,3 BHK Apartment for Sale in Whitefield Bangalore,"2.50 Cr13,751 per sqft",NAN,1818 sqft,NAN,10 out of 18,New Property,Semi-Furnished,East,NAN,Freehold,1 Covered,3,1,Garden/Park,Poss. by Dec '27
163,3 BHK Apartment for Sale in Sarjapur Road Bangalore,"1.45 Cr6,817 per sqft",1295 sqft,NAN,NAN,6 out of 14,New Property,Unfurnished,West,NAN,Freehold,1 Covered,3,3,Garden/Park,Poss. by Jun '27
164,3 BHK Apartment for Sale in Jakkur Plantation Bangalore,"2.80 Cr13,896 per sqft",1900 sqft,NAN,Ready to Move,10 out of 23,Resale,Semi-Furnished,East,NAN,Freehold,2 Covered,3,2,Main Road,NAN
165,2 BHK Apartment for Sale in Kanakapura Road Bangalore,"83 Lac8,655 per sqft",NAN,959 sqft,Ready to Move,3 out of 13,New Property,Unfurnished,East,NAN,NAN,NAN,2,1,NAN,NAN
166,3 BHK Apartment for Sale in Kanakapura Road Bangalore,"1.75 Cr10,011 per sqft",NAN,1748 sqft,NAN,8 out of 19,New Property,Unfurnished,North - East,NAN,Freehold,1 Covered,3,2,"Garden/Park, Pool, Main Road",Poss. by Dec '27
167,"3 BHK Apartment for Sale in Vajarahalli, Vajarahalli Bangalore","1.23 Cr8,589 per sqft",NAN,1432 sqft,Ready to Move,8 out of 13,Resale,Unfurnished,West,NAN,Freehold,1 Covered,3,1,NAN,NAN
168,2 BHK Apartment for Sale in Stage 2nd Uttarahalli Hobli Bangalore,"1 Cr9,662 per sqft",776 sqft,NAN,Ready to Move,1 out of 13,Resale,Unfurnished,East,NAN,Freehold,1 Covered,2,1,Garden/Park,NAN
169,4 BHK Apartment for Sale in Mallasandra Bangalore,"2.20 Cr7,852 per sqft",2017 sqft,NAN,NAN,10 out of 20,New Property,Unfurnished,East,NAN,Freehold,1 Covered,4,2,NAN,Poss. by Dec '27
170,"4 BHK Apartment for Sale in Rachenahalli, Thanisandra Bangalore","1.89 Cr10,000 per sqft",1415 sqft,NAN,NAN,6 out of 13,New Property,Unfurnished,East,NAN,Freehold,1 Covered,4,4,"Garden/Park, Pool",Poss. by Dec '28
171,4 BHK Apartment for Sale in Jakkur Bangalore,"2.62 Cr9,360 per sqft",NAN,2799 sqft,NAN,6 out of 13,New Property,Unfurnished,East,NAN,Freehold,2 Covered,4,2,Main Road,Poss. by Sep '26
172,4 BHK Apartment for Sale in Sarjapura Bangalore,"2.27 Cr7,257 per sqft",2250 sqft,NAN,NAN,5 out of 5,New Property,Unfurnished,North,NAN,Freehold,"1 Covered,",4,4,Garden/Park,Poss. by Dec '27
173,"3 BHK Apartment for Sale in Anjanadri Layout, Konanakunte Bangalore","1.14 Cr8,899 per sqft",960 sqft,NAN,Ready to Move,8 out of 14,New Property,Unfurnished,North,NAN,Freehold,1 Covered,2,1,"Garden/Park, Pool, Main Road",NAN
174,4 BHK Apartment for Sale in Rajajinagar Bangalore,"8.13 Cr23,248 per sqft",3297 sqft,NAN,Ready to Move,3 out of 30,New Property,Unfurnished,East,NAN,Freehold,2 Covered,3,2,"Garden/Park, Main Road",NAN
175,3 BHK Apartment for Sale in Lal Bagh Main Road Bangalore,"5.50 Cr28,917 per sqft",1331 sqft,NAN,Ready to Move,20 out of 24,New Property,Unfurnished,East,NAN,Freehold,1 Covered,3,1,Garden/Park,NAN
176,3 BHK Apartment for Sale in Yelahanka New Town Bangalore,"1.22 Cr7,726 per sqft",NAN,1579 sqft,NAN,4 out of 16,New Property,Unfurnished,East,NAN,Freehold,1 Covered,3,1,"Garden/Park, Pool",Poss. by Dec '28
177,4 BHK Apartment for Sale in Whitefield Bangalore,"3.10 Cr13,901 per sqft",1725 sqft,NAN,NAN,13 out of 22,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,4,2,Garden/Park,Poss. by Dec '25
178,2 BHK Apartment for Sale in Sarjapura Bangalore,"40.6 Lac4,000 per sqft",NAN,1014 sqft,NAN,3 out of 5,New Property,Unfurnished,East,NAN,Freehold,1 Covered,2,2,Garden/Park,Poss. by Dec '26
179,1 BHK Apartment for Sale in Anchepalya Bangalore,"73 Lac12,026 per sqft",422 sqft,NAN,Ready to Move,11 out of 30,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,1,1,"Garden/Park, Pool, Main Road",NAN
180,3 BHK Apartment for Sale in Hennur Main Road Bangalore,"1.80 Cr9,479 per sqft",NAN,1899 sqft,NAN,NAN,New Property,Unfurnished,NAN,NAN,NAN,NAN,3,NAN,NAN,Poss. by Dec '27
181,2 BHK Apartment for Sale in Gunjur Bangalore,"1.36 Cr10,462 per sqft",980 sqft,NAN,NAN,8 out of 27,Resale,Unfurnished,East,NAN,Freehold,"1 Covered,",2,1,Main Road,Poss. by Jul '27
182,2 BHK Apartment for Sale in Gunjur Bangalore,"1.30 Cr9,630 per sqft",942 sqft,NAN,NAN,1 out of 27,Resale,Unfurnished,East,NAN,Freehold,1 Covered,2,1,"Pool, Garden/Park, Main Road",Poss. by Jul '27
183,2 BHK Apartment for Sale in Gunjur Bangalore,"1.26 Cr9,363 per sqft",980 sqft,NAN,NAN,4 out of 27,Resale,Unfurnished,East,NAN,Freehold,"1 Covered,",2,1,"Garden/Park, Pool",Poss. by Jul '27
184,2 BHK Apartment for Sale in Gunjur Bangalore,"1.26 Cr9,367 per sqft",980 sqft,NAN,NAN,2 out of 27,Resale,Unfurnished,East,NAN,Freehold,"1 Covered,",2,2,"Garden/Park, Pool",Poss. by Jul '27
185,2 BHK Apartment for Sale in Gunjur Bangalore,"1.30 Cr9,630 per sqft",942 sqft,NAN,NAN,1 out of 27,Resale,Unfurnished,East,NAN,Freehold,1 Covered,2,1,"Pool, Garden/Park, Main Road",Poss. by Jul '27
186,"3 BHK Apartment for Sale in Amarjyothi Colony, Hebbal Bangalore","2.30 Cr13,982 per sqft",1300 sqft,NAN,Ready to Move,2 out of 14,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,3,2,"Garden/Park, Pool, Main Road",NAN
187,3 BHK Apartment for Sale in Hebbal Bangalore,"2.80 Cr11,667 per sqft",2200 sqft,NAN,Ready to Move,23 out of 34,Resale,Semi-Furnished,East,NAN,Freehold,2 Covered,4,1,"Garden/Park, Main Road",NAN
188,3 BHK Apartment for Sale in Phase 2 Electronic City Bangalore,"57.2 Lac4,145 per sqft",1104 sqft,NAN,Ready to Move,2 out of 5,New Property,Unfurnished,East,NAN,Freehold,1 Covered,2,NAN,Main Road,NAN
189,3 BHK Apartment for Sale in Vijaya Bank Layout Bommanahalli Bangalore,"1.90 Cr9,500 per sqft",1900 sqft,NAN,Ready to Move,3 out of 5,New Property,Semi-Furnished,North - East,NAN,Freehold,"1 Covered,",3,3,NAN,NAN
190,"2 BHK Apartment for Sale in Hosa Road, off Hosur Road Bangalore","72.6 Lac5,700 per sqft",1273 sqft,NAN,Ready to Move,1 out of 4,New Property,Unfurnished,East,NAN,Freehold,NAN,2,2,"Garden/Park, Pool, Main Road",NAN
191,3 BHK Apartment for Sale in Panathur Bangalore,"2.30 Cr14,277 per sqft",NAN,1611 sqft,NAN,16 out of 18,Resale,Unfurnished,East,NAN,Power Of Attorney,1 Covered,2,1,Garden/Park,Poss. by Dec '27
192,3 BHK Apartment for Sale in Holiday Village Road Bangalore,"1.20 Cr9,084 per sqft",936 sqft,NAN,Ready to Move,3 out of 14,Resale,Unfurnished,North,NAN,Freehold,1 Covered,2,1,"Garden/Park, Pool, Main Road",NAN
193,2 BHK Apartment for Sale in 1st Block Rajajinagar Bangalore,"1.50 Cr11,765 per sqft",1050 sqft,NAN,Ready to Move,7 out of 10,Resale,Unfurnished,East,NAN,Freehold,NAN,2,2,"Garden/Park, Main Road",NAN
194,3 BHK Apartment for Sale in Hebbal Bangalore,"3 Cr18,237 per sqft",1300 sqft,NAN,Ready to Move,9 out of 20,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,3,2,"Garden/Park, Pool, Main Road",NAN
195,3 BHK Apartment for Sale in Kannamangala Bangalore,"1.64 Cr9,950 per sqft",1155 sqft,NAN,NAN,9 out of 22,Resale,Unfurnished,NAN,NAN,NAN,NAN,3,2,NAN,Poss. by Dec '26
196,3 BHK Apartment for Sale in Hebbal Bangalore,"2.30 Cr11,587 per sqft",1380 sqft,NAN,Ready to Move,8 out of 15,Resale,Unfurnished,NAN,NAN,Freehold,NAN,3,2,Main Road,NAN
197,3 BHK Apartment for Sale in Whitefield Bangalore,"4.50 Cr16,346 per sqft",2202 sqft,NAN,Ready to Move,30 out of 33,Resale,Unfurnished,East,NAN,Freehold,1 Covered,4,1,NAN,NAN
198,2 BHK Apartment for Sale in Naganathapura Rayasandra Bangalore,"1 Cr8,453 per sqft",NAN,1183 sqft,Ready to Move,8 out of 14,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,2,1,Garden/Park,NAN
199,5 BHK Apartment for Sale in Basavanagudi Bangalore,"7.50 Cr17,751 per sqft",3380 sqft,NAN,Ready to Move,Ground out of 5,Resale,Furnished,East,NAN,Freehold,2 Covered,5,3,"Garden/Park, Pool",NAN
200,5 BHK Apartment for Sale in Kasturi Nagar Bangalore,"6.30 Cr26,250 per sqft",7000 sqft,NAN,Ready to Move,1 out of 4,Resale,Semi-Furnished,North - East,NAN,Freehold,2 Covered,6,4,Main Road,NAN
201,2 BHK Apartment for Sale in Dasanapura Bangalore,"35 Lac4,944 per sqft",NAN,708 sqft,Ready to Move,10 out of 10,Resale,Unfurnished,North,NAN,Power Of Attorney,1 Covered,2,1,NAN,NAN
202,2 BHK Apartment for Sale in Kanakapura Road Bangalore,"73 Lac9,481 per sqft",670 sqft,NAN,Ready to Move,10 out of 14,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,2,1,Main Road,NAN
203,"3 BHK Apartment for Sale in Hennur Bande, HBR Layout, Hennur bagalur road Bangalore","1.83 Cr9,304 per sqft",1427 sqft,NAN,NAN,15 out of 22,New Property,Unfurnished,East,NAN,Freehold,1 Covered,3,3,Garden/Park,Poss. by Jun '27
204,3 BHK Apartment for Sale in Anekal Bangalore,"1.60 Cr8,565 per sqft",1308 sqft,NAN,NAN,16 out of 25,New Property,Unfurnished,North - East,NAN,Freehold,2 Covered,3,2,Garden/Park,Poss. by Oct '27
205,"4 BHK Apartment for Sale in Hoodi, Hoodi Bangalore","8.55 Cr15,055 per sqft",5000 sqft,NAN,NAN,3 out of 24,New Property,Unfurnished,East,NAN,Freehold,2 Covered,4,3,Garden/Park,Poss. by May '25
206,2 BHK Apartment for Sale in Budigere Cross Bangalore,"1.19 Cr10,000 per sqft",NAN,1198 sqft,NAN,15 out of 39,New Property,Unfurnished,East,NAN,Freehold,1 Covered,2,1,Main Road,Poss. by Jun '28
207,2 BHK Apartment for Sale in Neeladri Nagar Bangalore,"53.8 Lac4,674 per sqft",900 sqft,NAN,NAN,3 out of 4,New Property,Unfurnished,East,NAN,Freehold,NAN,2,2,"Garden/Park, Pool, Main Road",Poss. by Dec '24
208,4 BHK Apartment for Sale in Whitefield Bangalore,"5.07 Cr12,366 per sqft",4000 sqft,NAN,Ready to Move,21 out of 30,New Property,Unfurnished,East,NAN,Freehold,2 Covered,3,NAN,"Garden/Park, Pool, Main Road",NAN
209,2 BHK Apartment for Sale in Phase 2 Electronic City Bangalore,"49 Lac4,272 per sqft",920 sqft,NAN,NAN,2 out of 4,New Property,Unfurnished,North,NAN,Freehold,NAN,2,1,Main Road,Poss. by Sep '24
210,3 BHK Apartment for Sale in Whitefield Bangalore,"1.12 Cr8,302 per sqft",1200 sqft,NAN,NAN,6 out of 17,New Property,Unfurnished,East,NAN,Freehold,NAN,2,2,"Garden/Park, Pool, Main Road",Poss. by Sep '28
211,2 BHK Apartment for Sale in Phase 8th JP Nagar Bangalore,"80.9 Lac7,333 per sqft",906 sqft,NAN,NAN,1 out of 6,New Property,Unfurnished,East,NAN,Freehold,1 Covered,2,2,Main Road,Poss. by Dec '24
212,"3 BHK Apartment for Sale in Bellandur, Outer Ring Road Bangalore","2.34 Cr14,060 per sqft",1198 sqft,NAN,NAN,5 out of 12,New Property,Unfurnished,East,NAN,Freehold,1 Covered,3,2,NAN,Poss. by Dec '24
213,3 BHK Apartment for Sale in Sarjapura Bangalore,"2 Cr13,755 per sqft",1050 sqft,NAN,Ready to Move,12 out of 20,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,2,2,"Garden/Park, Pool, Main Road",NAN
214,3 BHK Apartment for Sale in Indiranagar Bangalore,"3.50 Cr16,667 per sqft",1900 sqft,NAN,NAN,2 out of 4,New Property,Unfurnished,East,NAN,Freehold,NAN,3,4,Main Road,Poss. by Jun '25
215,4 BHK Apartment for Sale in Dollars Colony JP Nagar Bangalore,"4.50 Cr12,694 per sqft",3535 sqft,NAN,Ready to Move,16 out of 27,Resale,Unfurnished,East,NAN,Freehold,NAN,5,3,"Garden/Park, Pool, Main Road",NAN
216,2 BHK Apartment for Sale in Uttarahalli Hobli Bangalore,"92 Lac8,949 per sqft",NAN,1028 sqft,Ready to Move,6 out of 13,New Property,Unfurnished,East,NAN,Freehold,NAN,2,1,Garden/Park,NAN
217,2 BHK Apartment for Sale in RT Nagar Bangalore,"68 Lac5,913 per sqft",1150 sqft,NAN,Ready to Move,1 out of 4,Resale,Unfurnished,East,NAN,Freehold,1 Covered,2,2,Main Road,NAN
218,2 BHK Builder Floor for Sale in Nagdevanahalli Bangalore,"52 Lac4,160 per sqft",1200 sqft,NAN,Ready to Move,2 out of 4,New Property,Unfurnished,North,NAN,Freehold,NAN,2,2,"Garden/Park, Main Road",NAN
219,3 BHK Apartment for Sale in Bileshivale Bangalore,"2.65 Cr11,497 per sqft",1453 sqft,NAN,Ready to Move,21 out of 28,Resale,Semi-Furnished,North,NAN,Freehold,1 Covered,3,1,Garden/Park,NAN
220,3 BHK Apartment for Sale in RR Nagar Bangalore,"1.40 Cr7,568 per sqft",1500 sqft,NAN,Ready to Move,1 out of 4,New Property,Unfurnished,East,NAN,Freehold,NAN,3,2,Main Road,NAN
221,3 BHK Apartment for Sale in Hennur Main Road Bangalore,"1.65 Cr9,483 per sqft",NAN,1740 sqft,Ready to Move,14 out of 15,Resale,Semi-Furnished,West,NAN,NAN,NAN,3,1,"Pool, Garden/Park, Main Road",NAN
222,"3 BHK Apartment for Sale in Chikkajala, Bangalore-Hyderabad Hwy Bangalore","1.30 Cr8,916 per sqft",1050 sqft,NAN,NAN,7 out of 19,Resale,Unfurnished,East,NAN,Freehold,NAN,2,1,Garden/Park,Poss. by Jun '28
223,"2 BHK Apartment for Sale in Itpl, Whitefield Bangalore","1.19 Cr9,599 per sqft",779 sqft,NAN,NAN,3 out of 4,New Property,Unfurnished,East,NAN,Freehold,1 Covered,2,1,Main Road,Poss. by Dec '25
224,3 BHK Apartment for Sale in Kodigehalli Kadugodi Bangalore,"1.36 Cr8,521 per sqft",NAN,1596 sqft,NAN,9 out of 14,New Property,Unfurnished,East,NAN,NAN,1 Covered,3,3,"Garden/Park, Pool, Main Road",Poss. by Dec '25
225,3 BHK Apartment for Sale in Block 7th Jayanagar Bangalore,"2.40 Cr11,429 per sqft",1800 sqft,NAN,NAN,1 out of 4,New Property,Unfurnished,East,NAN,Freehold,1 Covered,3,2,Main Road,Poss. by Nov '25
226,2 BHK Apartment for Sale in Surabhi Layout Bangalore,"74 Lac7,327 per sqft",710 sqft,NAN,NAN,5 out of 12,New Property,Unfurnished,North,NAN,Freehold,1 Covered,2,1,Garden/Park,Poss. by Dec '26
227,2 BHK Apartment for Sale in Yelahanka New Town Bangalore,"53.1 Lac4,799 per sqft",710 sqft,NAN,Ready to Move,Ground out of 4,New Property,Semi-Furnished,North,NAN,Freehold,1 Covered,2,1,NAN,NAN
