,bhk,price_sqft_price,Carpet_Area,SuperArea,Status,Floor,Transaction,Furnishing,facing,Society,Ownership,Car_Parking,Bathroom,Balcony,overlooking,Under_Construction
839,"1 BHK Apartment for Sale in Joyville Virar, Virar Mumbai","40 Lac5,882 per sqft",440 sqft,NAN,Ready to Move,NAN,New Property,Unfurnished,North,Joyville Virar,Freehold,"1 Covered,",2,2,"Garden/Park, Pool, Main Road",NAN
840,"3 BHK Apartment for Sale in Promesa Fremont, Chinchpokli Mumbai","4.52 Cr43,300 per sqft",1044 sqft,NAN,NAN,Upper Basement out of 60,New Property,Unfurnished,East,Promesa Fremont,Freehold,2 Open,4,2,"Garden/Park, Pool, Main Road",Poss. by Dec '27
841,"2 BHK Apartment for Sale in Lodha Bel Air, Jogeshwari West Mumbai","2.60 Cr36,061 per sqft",NAN,721 sqft,Ready to Move,12 out of 20,Resale,Unfurnished,West,Lodha Bel Air,Freehold,NAN,2,NAN,Garden/Park,NAN
842,3 BHK Apartment for Sale in Gowalia Tank Mumbai,"6.75 Cr54,000 per sqft",1100 sqft,NAN,Ready to Move,10 out of 16,Resale,Furnished,West,NAN,Freehold,2 Covered,4,NAN,Main Road,NAN
843,2 BHK Apartment for Sale in Kandivali West Mumbai,"1.50 Cr24,194 per sqft",520 sqft,NAN,Ready to Move,4 out of 10,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,2,1,Main Road,NAN
844,1 BHK Apartment for Sale in Sector 8 Shanti Nagar Mumbai,51 Lac,390 sqft,NAN,Ready to Move,2 out of 4,Resale,Unfurnished,East,NAN,Co-operative Society,NAN,2,2,"Garden/Park, Main Road",NAN
845,"3 BHK Apartment for Sale in Vaishno Heights, Upper Govind Nagar Mumbai","2.03 Cr13,500 per sqft",1110 sqft,NAN,NAN,Upper Basement out of 23,New Property,Unfurnished,East,Vaishno Heights,Freehold,1 Covered,3,2,"Garden/Park, Main Road",Poss. by Dec '24
846,2 BHK Apartment for Sale in Versova Andheri West Mumbai,"2.50 Cr21,626 per sqft",771 sqft,NAN,Ready to Move,21 out of 22,Resale,Unfurnished,East,NAN,Co-operative Society,NAN,2,1,Garden/Park,NAN
847,2 BHK Apartment for Sale in Mira Road Mumbai,"85 Lac8,586 per sqft",650 sqft,NAN,Ready to Move,3 out of 7,Resale,Unfurnished,East,NAN,Freehold,NAN,2,1,"Garden/Park, Main Road",NAN
848,3 BHK Apartment for Sale in Bandra West Mumbai,"8.50 Cr73,913 per sqft",1100 sqft,NAN,Ready to Move,10 out of 12,Resale,Furnished,East,NAN,Co-operative Society,3 Covered,3,NAN,NAN,NAN
849,"4 BHK Apartment for Sale in Godrej Sky Terraces, Chembur Mumbai","9 Cr33,333 per sqft",1928 sqft,NAN,NAN,10 out of 20,New Property,Semi-Furnished,East,Godrej Sky Terraces,Freehold,2 Covered,4,2,Garden/Park,Poss. by Mar '29
850,2 BHK Apartment for Sale in Babrekar Nagar Kandivali West Mumbai,"1.95 Cr15,234 per sqft",764 sqft,NAN,NAN,20 out of 48,Resale,Unfurnished,East,NAN,Freehold,NAN,2,3,Main Road,Poss. by Dec '24
851,2 BHK Apartment for Sale in Eksar Mumbai,"2.35 Cr28,905 per sqft",678 sqft,NAN,Ready to Move,16 out of 35,Resale,Unfurnished,East,NAN,Co-operative Society,2 Open,2,3,Garden/Park,NAN
852,2 BHK Apartment for Sale in Best Colony Jethava Nagar Mumbai,"1.85 Cr27,407 per sqft",675 sqft,NAN,Ready to Move,2 out of 9,Resale,Furnished,East,NAN,Co-operative Society,1 Covered,2,NAN,Main Road,NAN
853,"3 BHK Apartment for Sale in Oberoi Sky City, Dattapada Mumbai","4.35 Cr24,786 per sqft",1080 sqft,NAN,Ready to Move,18 out of 63,Resale,Unfurnished,North,Oberoi Sky City,Freehold,1 Covered,3,NAN,Garden/Park,NAN
854,3 BHK Apartment for Sale in Tilak Nagar Chembur Mumbai,"2.50 Cr25,934 per sqft",764 sqft,NAN,Ready to Move,11 out of 15,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,3,NAN,Main Road,NAN
855,2 BHK Apartment for Sale in Khar West Mumbai,"3.50 Cr43,641 per sqft",669 sqft,NAN,Ready to Move,5 out of 7,Resale,Furnished,West,NAN,Co-operative Society,NAN,2,NAN,Main Road,NAN
856,2 BHK Apartment for Sale in Vallabh Baug Lane Mumbai,"2.20 Cr23,158 per sqft",656 sqft,NAN,Ready to Move,8 out of 22,New Property,Semi-Furnished,North - East,NAN,Co-operative Society,1 Covered,2,NAN,Main Road,NAN
857,4 BHK Apartment for Sale in Paranjape Nagar Vile Parle East Mumbai,"8.80 Cr49,438 per sqft",1650 sqft,NAN,Ready to Move,5 out of 10,New Property,Unfurnished,East,NAN,Freehold,NAN,4,NAN,Main Road,NAN
858,1 BHK Apartment for Sale in Vasai West Mumbai,"43.7 Lac6,467 per sqft",450 sqft,NAN,NAN,15 out of 22,New Property,Semi-Furnished,East,NAN,Freehold,1 Covered,1,NAN,Main Road,Poss. by Dec '26
859,1 BHK Apartment for Sale in Byculla Mumbai,"1.35 Cr24,545 per sqft",400 sqft,NAN,Ready to Move,19 out of 22,New Property,Unfurnished,East,NAN,Co-operative Society,NAN,2,3,Main Road,NAN
860,1 BHK Apartment for Sale in Goregaon West Mumbai,1.25 Cr,420 sqft,NAN,Ready to Move,3 out of 8,New Property,Furnished,East,NAN,Freehold,1 Covered,2,NAN,Main Road,NAN
861,"2 BHK Apartment for Sale in Piramal Mahalaxmi, Mahalakshmi Mumbai","4.23 Cr33,840 per sqft",859 sqft,NAN,NAN,1 out of 72,New Property,Unfurnished,North - East,Piramal Mahalaxmi,Freehold,1 Covered,2,1,"Garden/Park, Pool, Main Road",Poss. by Jun '26
862,"3 BHK Apartment for Sale in Godrej Five Gardens, Matunga Mumbai",10.21 Cr,1410 sqft,NAN,NAN,13 out of 34,New Property,Unfurnished,South -West,Godrej Five Gardens,Freehold,2 Covered,3,2,"Garden/Park, Pool",Poss. by Dec '26
863,1 BHK Apartment for Sale in Andheri East Mumbai,"1.16 Cr27,000 per sqft",430 sqft,NAN,NAN,12 out of 15,New Property,Unfurnished,East,NAN,Freehold,NAN,2,NAN,Main Road,Poss. by Dec '25
864,"2 BHK Apartment for Sale in RNA NG Eclat, Andheri West Mumbai","3 Cr22,222 per sqft",802 sqft,NAN,Ready to Move,NAN,New Property,Unfurnished,East,RNA NG Eclat,Freehold,NAN,2,NAN,"Garden/Park, Pool, Main Road",NAN
865,"2 BHK Apartment for Sale in Lodha Park, Worli Mumbai","4.50 Cr38,894 per sqft",892 sqft,NAN,Ready to Move,60 out of 74,Resale,Unfurnished,East,Lodha Park,Freehold,NAN,2,NAN,"Garden/Park, Pool, Main Road",NAN
866,"3 BHK Apartment for Sale in Oberoi Sky City, Rajendra Nagar Mumbai","4.25 Cr38,636 per sqft",1073 sqft,NAN,Ready to Move,40 out of 61,New Property,Semi-Furnished,North - East,Oberoi Sky City,Freehold,2 Covered,3,NAN,Garden/Park,NAN
867,2 BHK Apartment for Sale in Vile Parle East Mumbai,"2.51 Cr31,375 per sqft",700 sqft,NAN,Ready to Move,5 out of 6,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,2,4,Main Road,NAN
868,"3 BHK Apartment for Sale in Godrej Five Gardens, Matunga Mumbai","9.99 Cr62,438 per sqft",1496 sqft,NAN,NAN,15 out of 32,New Property,Unfurnished,East,Godrej Five Gardens,Leasehold,2 Covered,4,1,Main Road,Poss. by Dec '26
869,2 BHK Apartment for Sale in Raheja Vihar Mumbai,"2.50 Cr20,000 per sqft",850 sqft,NAN,Ready to Move,9 out of 13,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,2,1,"Garden/Park, Pool",NAN
870,"2 BHK Apartment for Sale in Kanakia Silicon Valley, Powai Mumbai","2.60 Cr25,743 per sqft",725 sqft,NAN,Ready to Move,22 out of 24,Resale,Unfurnished,North - East,Kanakia Silicon Valley,Freehold,NAN,2,1,"Garden/Park, Pool",NAN
871,2 BHK Apartment for Sale in DN Nagar Mumbai,"2.90 Cr26,364 per sqft",805 sqft,NAN,Ready to Move,5 out of 16,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,2,1,Garden/Park,NAN
872,2 BHK Apartment for Sale in Prerna CHS Borivali West Mumbai,"1.65 Cr20,625 per sqft",560 sqft,NAN,Ready to Move,5 out of 10,Resale,Unfurnished,East,NAN,Co-operative Society,1 Open,2,NAN,"Garden/Park, Main Road",NAN
873,1 BHK Apartment for Sale in Amar Nagar Mulund West Mumbai,"1.34 Cr30,524 per sqft",301 sqft,NAN,NAN,5 out of 34,New Property,Furnished,East,NAN,Freehold,"1 Covered,",1,1,"Garden/Park, Main Road",Poss. by Jan '25
874,"3 BHK Apartment for Sale in Oberoi Sky City, Borivali East Mumbai",4.45 Cr,1073 sqft,NAN,Ready to Move,11 out of 61,New Property,Semi-Furnished,South -West,Oberoi Sky City,Freehold,NAN,3,NAN,Garden/Park,NAN
875,3 BHK Apartment for Sale in Adarsh Nagar Malad West Mumbai,3.51 Cr,1176 sqft,NAN,Ready to Move,1 out of 8,Resale,Furnished,East,NAN,Co-operative Society,1 Covered,3,3,Main Road,NAN
876,"3 BHK Apartment for Sale in Adani The Views, Ghatkopar East Mumbai","3.03 Cr32,616 per sqft",929 sqft,NAN,NAN,16 out of 21,New Property,Unfurnished,North - West,Adani The Views,Freehold,1 Covered,3,NAN,"Garden/Park, Main Road",Poss. by Dec '25
877,3 BHK Apartment for Sale in JB Nagar Mumbai,"2.80 Cr20,000 per sqft",936 sqft,NAN,Ready to Move,6 out of 11,New Property,Unfurnished,East,NAN,Freehold,1 Covered,3,NAN,Garden/Park,NAN
878,3 BHK Apartment for Sale in lotus sky garden Shankar gali Mumbai,"3.15 Cr24,231 per sqft",1037 sqft,NAN,Ready to Move,25 out of 42,Resale,Unfurnished,South -West,NAN,Freehold,NAN,3,1,"Garden/Park, Pool, Main Road",NAN
879,4 BHK Apartment for Sale in Millenium Court Mumbai,5.25 Cr,1800 sqft,NAN,Ready to Move,7 out of 22,Resale,Unfurnished,North - East,NAN,Freehold,NAN,4,1,"Garden/Park, Main Road",NAN
880,4 BHK Apartment for Sale in Ghatkopar East Mumbai,"7.29 Cr30,000 per sqft",1870 sqft,NAN,Ready to Move,3 out of 12,New Property,Unfurnished,North,NAN,Freehold,2 Covered,5,2,Main Road,NAN
881,"3 BHK Apartment for Sale in Omkar Alta Monte, Malad East Mumbai","5.05 Cr19,945 per sqft",1833 sqft,NAN,Ready to Move,2 out of 50,Resale,Semi-Furnished,North - East,Omkar Alta Monte,Freehold,NAN,5,3,"Garden/Park, Pool, Main Road",NAN
882,2 BHK Apartment for Sale in Juhu Versova Link Road Mumbai,"3.50 Cr31,818 per sqft",750 sqft,NAN,Ready to Move,4 out of 5,Resale,Furnished,NAN,NAN,NAN,NAN,2,1,NAN,NAN
883,"4 BHK Apartment for Sale in RNA NG Eclat, Andheri West Mumbai","6.85 Cr27,400 per sqft",1608 sqft,NAN,Ready to Move,20 out of 36,Resale,Unfurnished,East,RNA NG Eclat,Freehold,2 Covered,4,NAN,"Garden/Park, Main Road",NAN
884,"1 BHK Apartment for Sale in 36 Allure, Goregaon West Mumbai","1.32 Cr25,385 per sqft",420 sqft,NAN,Ready to Move,5 out of 23,New Property,Semi-Furnished,East,36 Allure,Freehold,1 Covered,2,NAN,Garden/Park,NAN
885,2 BHK Apartment for Sale in Oshiwara Mumbai,2.45 Cr,700 sqft,NAN,Ready to Move,6 out of 10,Resale,Semi-Furnished,East,NAN,Freehold,1 Open,2,NAN,Garden/Park,NAN
886,"1 BHK Apartment for Sale in Sunbeam Heights, Andheri West Mumbai","1.20 Cr26,087 per sqft",426 sqft,NAN,NAN,25 out of 40,New Property,Semi-Furnished,East,Sunbeam Heights,Freehold,NAN,2,1,Garden/Park,Poss. by Dec '26
887,"1 BHK Apartment for Sale in Mahindra Vista, Lokhandwala Township Kandivali East Mumbai","1.23 Cr28,406 per sqft",NAN,433 sqft,NAN,Upper Basement out of 34,New Property,Unfurnished,West,Mahindra Vista,Freehold,1 Covered,2,NAN,"Garden/Park, Main Road",Poss. by Dec '29
888,1 BHK Apartment for Sale in Gokul Nakshtra Mumbai,"44.9 Lac9,163 per sqft",490 sqft,NAN,NAN,19 out of 27,Resale,Semi-Furnished,West,NAN,Freehold,NAN,2,3,"Pool, Garden/Park, Main Road",Poss. by Dec '26
889,"3 BHK Apartment for Sale in Rustomjee Crown, Prabhadevi Mumbai","9.63 Cr71,973 per sqft",1338 sqft,NAN,NAN,50 out of 65,New Property,Semi-Furnished,West,Rustomjee Crown,Freehold,2 Covered,5,NAN,Garden/Park,Poss. by Dec '24
890,"3 BHK Apartment for Sale in Omkar Alta Monte, Kokanipada Malad East Mumbai","2.70 Cr15,169 per sqft",1440 sqft,NAN,Ready to Move,22 out of 50,Resale,Semi-Furnished,East,Omkar Alta Monte,Freehold,2 Covered,3,3,"Garden/Park, Main Road",NAN
891,2 BHK Apartment for Sale in Gundavali Mumbai,"2.30 Cr30,667 per sqft",722 sqft,NAN,Ready to Move,4 out of 9,New Property,Unfurnished,North - West,NAN,Freehold,1 Covered,2,NAN,Garden/Park,NAN
892,"2 BHK Apartment for Sale in Island Cove, Mahim Mumbai","3.02 Cr27,455 per sqft",810 sqft,NAN,NAN,10 out of 34,New Property,Semi-Furnished,East,Island Cove,Freehold,1 Covered,2,1,Garden/Park,Poss. by Dec '27
893,2 BHK Apartment for Sale in Orlem Malad West Mumbai,1.95 Cr,640 sqft,NAN,Ready to Move,4 out of 12,Resale,Semi-Furnished,North,NAN,Co-operative Society,NAN,2,NAN,Main Road,NAN
894,"3 BHK Apartment for Sale in Godrej RKS, Chembur Mumbai","6.75 Cr33,750 per sqft",1500 sqft,NAN,Ready to Move,9 out of 18,Resale,Semi-Furnished,North - East,Godrej RKS,Freehold,2 Covered,3,3,"Garden/Park, Main Road",NAN
895,2 BHK Apartment for Sale in Kannamwar Nagar 2 Mumbai,"1 Cr15,385 per sqft",508 sqft,NAN,Ready to Move,1 out of 15,Resale,Unfurnished,North - East,NAN,Freehold,NAN,2,NAN,Main Road,NAN
896,"2 BHK Apartment for Sale in Ajmera Manhattan, Wadala Mumbai","2.80 Cr28,000 per sqft",750 sqft,NAN,NAN,9 out of 44,Resale,Semi-Furnished,East,Ajmera Manhattan,Freehold,1 Covered,2,NAN,"Garden/Park, Pool, Main Road",Poss. by Apr '26
897,2 BHK Apartment for Sale in Old Nagardas Road Mumbai,"2.26 Cr25,111 per sqft",630 sqft,NAN,Ready to Move,1 out of 6,Resale,Unfurnished,East,NAN,Co-operative Society,NAN,2,NAN,Garden/Park,NAN
898,1 BHK Apartment for Sale in Link Road Mumbai,"99 Lac18,000 per sqft",423 sqft,NAN,Ready to Move,11 out of 21,Resale,Unfurnished,North,NAN,Freehold,NAN,2,NAN,Main Road,NAN
899,3 BHK Apartment for Sale in Worli Mumbai,"5.99 Cr34,465 per sqft",1092 sqft,NAN,Ready to Move,NAN,Resale,Semi-Furnished,East,NAN,Freehold,2 Covered,4,NAN,"Garden/Park, Pool, Main Road",NAN
900,"4 BHK Apartment for Sale in Oberoi Sky City, Borivali East Mumbai","6.50 Cr30,162 per sqft",1346 sqft,NAN,Ready to Move,23 out of 62,New Property,Unfurnished,West,Oberoi Sky City,Freehold,3 Covered,4,NAN,"Garden/Park, Main Road",NAN
901,"1 BHK Apartment for Sale in Ruparel Pristine, Garodia Nagar Mumbai","1.24 Cr28,538 per sqft",438 sqft,NAN,NAN,10 out of 16,New Property,Unfurnished,East,Ruparel Pristine,Co-operative Society,1 Covered,2,NAN,"Garden/Park, Main Road",Poss. by Jun '25
902,3 BHK Apartment for Sale in Vile Parle East Mumbai,5 Cr,1035 sqft,NAN,Ready to Move,5 out of 11,New Property,Unfurnished,East,NAN,NAN,NAN,3,NAN,Main Road,NAN
903,4 BHK Apartment for Sale in Santacruz West Mumbai,"7 Cr31,818 per sqft",1530 sqft,NAN,Ready to Move,7 out of 8,Resale,Furnished,North,NAN,Freehold,1 Open,3,3,NAN,NAN
904,"5 BHK Apartment for Sale in Lodha Park, Worli Mumbai","10.95 Cr30,116 per sqft",NAN,3636 sqft,Ready to Move,51 out of 68,New Property,Semi-Furnished,NAN,Lodha Park,NAN,NAN,5,NAN,"Pool, Garden/Park, Main Road",NAN
905,1 BHK Apartment for Sale in Vasai West Mumbai,"45 Lac6,667 per sqft",415 sqft,NAN,Ready to Move,1 out of 2,Resale,Unfurnished,North,NAN,Freehold,1 Open,2,1,NAN,NAN
906,"5 BHK Apartment for Sale in Rustomjee Crown, Prabhadevi Mumbai","23.80 Cr56,000 per sqft",3200 sqft,NAN,Ready to Move,46 out of 65,New Property,Unfurnished,East,Rustomjee Crown,Freehold,4 Covered,6,4,"Garden/Park, Pool",NAN
907,3 BHK Apartment for Sale in Vakola Mumbai,"2.42 Cr30,633 per sqft",700 sqft,NAN,Ready to Move,Upper Basement out of 7,New Property,Unfurnished,East,NAN,Freehold,1 Covered,3,NAN,Garden/Park,NAN
908,1 BHK Apartment for Sale in Upper Govind Nagar Mumbai,"1.15 Cr16,429 per sqft",445 sqft,NAN,Ready to Move,4 out of 8,Resale,Unfurnished,North,NAN,Freehold,NAN,1,NAN,Garden/Park,NAN
909,1 BHK Apartment for Sale in Ghatkopar West Mumbai,"95 Lac13,571 per sqft",415 sqft,NAN,Ready to Move,NAN,New Property,Unfurnished,East,NAN,Freehold,NAN,2,NAN,"Garden/Park, Pool, Main Road",NAN
910,3 BHK Apartment for Sale in Goregaon Mumbai,"5.70 Cr31,844 per sqft",1050 sqft,NAN,Ready to Move,11 out of 51,Resale,Semi-Furnished,North - East,NAN,Freehold,1 Covered,3,2,Garden/Park,NAN
911,1 BHK Apartment for Sale in Bhandup East Mumbai,"90 Lac22,222 per sqft",405 sqft,NAN,NAN,8 out of 12,New Property,Unfurnished,North - West,NAN,Co-operative Society,1 Open,2,NAN,"Garden/Park, Main Road",Poss. by Dec '25
912,2 BHK Apartment for Sale in Shivaji Park Mumbai,"3.70 Cr41,111 per sqft",700 sqft,NAN,Ready to Move,4 out of 12,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,2,2,Garden/Park,NAN
913,"3 BHK Apartment for Sale in Hubtown Seasons, Chembur Mumbai","5 Cr29,412 per sqft",1324 sqft,NAN,Ready to Move,5 out of 18,Resale,Unfurnished,East,Hubtown Seasons,Freehold,2 Covered,4,1,NAN,NAN
914,2 BHK Apartment for Sale in Matunga East Mumbai,"3.40 Cr45,333 per sqft",950 sqft,NAN,Ready to Move,7 out of 27,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,2,NAN,NAN,NAN
915,1 BHK Apartment for Sale in Jade Residences by JSR Realty Mumbai,"1.04 Cr14,857 per sqft",390 sqft,NAN,NAN,6 out of 10,New Property,Unfurnished,East,NAN,Freehold,1 Covered,1,NAN,Main Road,Poss. by Dec '25
916,"4 BHK Apartment for Sale in Daivi Eterneety, Borivali West Mumbai","7.25 Cr34,524 per sqft",1751 sqft,NAN,NAN,14 out of 32,New Property,Unfurnished,South -West,Daivi Eterneety,Freehold,2 Covered,4,2,Garden/Park,Poss. by Dec '26
917,3 BHK Apartment for Sale in Linking Road Mumbai,9 Cr,1700 sqft,NAN,Ready to Move,6 out of 12,Resale,Furnished,East,NAN,Freehold,1 Covered,3,3,"Garden/Park, Main Road",NAN
918,3 BHK Apartment for Sale in Hiranandani Gardens Mumbai,"4.50 Cr31,034 per sqft",1200 sqft,NAN,Ready to Move,17 out of 36,Resale,Semi-Furnished,East,NAN,Freehold,2 Covered,3,2,Garden/Park,NAN
919,4 BHK Apartment for Sale in Juhu Scheme Mumbai,"12.50 Cr62,500 per sqft",1850 sqft,NAN,Ready to Move,5 out of 11,Resale,Semi-Furnished,East,NAN,Freehold,"2 Covered,",4,NAN,NAN,NAN
920,3 BHK Apartment for Sale in Dadar East Mumbai,"6.48 Cr37,029 per sqft",1420 sqft,NAN,Ready to Move,10 out of 19,New Property,Unfurnished,East,NAN,Freehold,NAN,4,1,Garden/Park,NAN
921,2 BHK Apartment for Sale in Yagna Nagar Mumbai,3.75 Cr,1002 sqft,NAN,Ready to Move,19 out of 21,Resale,Unfurnished,North - East,NAN,Freehold,1 Open,2,1,Garden/Park,NAN
922,1 BHK Apartment for Sale in Dadar West Mumbai,"2.10 Cr32,308 per sqft",400 sqft,NAN,Ready to Move,15 out of 21,Resale,Unfurnished,East,NAN,Freehold,1 Open,2,NAN,Main Road,NAN
923,3 BHK Apartment for Sale in Vithaldas Nagar Mumbai,"9.25 Cr61,667 per sqft",1371 sqft,NAN,Ready to Move,17 out of 22,Resale,Semi-Furnished,West,NAN,Freehold,2 Covered,4,NAN,Garden/Park,NAN
924,2 BHK Apartment for Sale in Babrekar Nagar Kandivali West Mumbai,"1.30 Cr14,130 per sqft",557 sqft,NAN,Ready to Move,NAN,Resale,Furnished,East,NAN,Freehold,NAN,2,NAN,Main Road,NAN
925,2 BHK Apartment for Sale in Shimpoli Mumbai,"1.80 Cr28,125 per sqft",640 sqft,NAN,Ready to Move,9 out of 10,New Property,Unfurnished,South -West,NAN,Freehold,NAN,2,NAN,Main Road,NAN
926,"3 BHK Apartment for Sale in Oberoi Sky City, Borivali East Mumbai","5.10 Cr33,775 per sqft",1073 sqft,NAN,Ready to Move,27 out of 55,Resale,Semi-Furnished,South - East,Oberoi Sky City,Co-operative Society,NAN,3,NAN,"Pool, Garden/Park",NAN
927,2 BHK Apartment for Sale in Sundervan Complex Mumbai,"2.90 Cr23,482 per sqft",800 sqft,NAN,Ready to Move,8 out of 15,Resale,Unfurnished,East,NAN,Co-operative Society,1 Open,2,NAN,"Garden/Park, Main Road",NAN
928,"2 BHK Apartment for Sale in Godrej Reserve, Akurli Road Mumbai","2.29 Cr19,147 per sqft",766 sqft,NAN,NAN,21 out of 50,New Property,Unfurnished,West,Godrej Reserve,Freehold,1 Covered,2,NAN,"Garden/Park, Main Road",Poss. by Jun '30
929,2 BHK Apartment for Sale in Juhu Mumbai,"4 Cr37,700 per sqft",803 sqft,NAN,Ready to Move,2 out of 6,Resale,Unfurnished,West,NAN,Co-operative Society,1 Open,2,1,NAN,NAN
930,2 BHK Apartment for Sale in Haji Ali Mumbai,"6.25 Cr67,568 per sqft",NAN,925 sqft,Ready to Move,9 out of 20,New Property,Furnished,NAN,NAN,Co-operative Society,NAN,2,NAN,"Main Road, Garden/Park",NAN
931,2 BHK Apartment for Sale in Irla Mumbai,"3.75 Cr41,667 per sqft",720 sqft,NAN,Ready to Move,2 out of 3,Resale,Semi-Furnished,South,NAN,Co-operative Society,1 Open,3,NAN,Main Road,NAN
932,"2 BHK Apartment for Sale in Haware IPSA, Ghatkopar East Mumbai","1.75 Cr23,333 per sqft",616 sqft,NAN,Ready to Move,NAN,New Property,Unfurnished,East,Haware IPSA,Leasehold,"1 Covered,",2,NAN,"Garden/Park, Pool, Main Road",NAN
933,3 BHK Apartment for Sale in Panchseel Heights Mumbai,"5.50 Cr35,484 per sqft",1350 sqft,NAN,Ready to Move,20 out of 20,Resale,Furnished,East,NAN,Freehold,NAN,3,NAN,"Garden/Park, Main Road",NAN
934,3 BHK Apartment for Sale in Goregaon West Mumbai,6.25 Cr,1200 sqft,NAN,Ready to Move,16 out of 25,Resale,Furnished,East,NAN,Freehold,NAN,3,NAN,Garden/Park,NAN
935,3 BHK Apartment for Sale in lotus court Mumbai,9 Cr,1550 sqft,NAN,Ready to Move,1 out of 7,Resale,Unfurnished,East,NAN,Freehold,NAN,4,1,Main Road,NAN
936,3 BHK Apartment for Sale in Motilal Nagar 1 Mumbai,"4.30 Cr31,273 per sqft",1276 sqft,NAN,Ready to Move,NAN,New Property,Unfurnished,East,NAN,Freehold,2 Covered,3,1,"Garden/Park, Pool",NAN
937,2 BHK Apartment for Sale in Sundervan Complex Mumbai,"2.85 Cr23,750 per sqft",810 sqft,NAN,Ready to Move,9 out of 29,Resale,Unfurnished,East,NAN,Freehold,NAN,2,1,"Main Road, Garden/Park",NAN
938,3 BHK Apartment for Sale in Lower Parel West Mumbai,"6.75 Cr48,214 per sqft",1380 sqft,NAN,Ready to Move,20 out of 21,New Property,Unfurnished,East,NAN,Freehold,1 Covered,3,1,NAN,NAN
939,"2 BHK Apartment for Sale in Vaishno Heights, Malad East Mumbai","1.90 Cr18,095 per sqft",700 sqft,NAN,Ready to Move,16 out of 22,Resale,Unfurnished,North,Vaishno Heights,Freehold,NAN,2,NAN,Main Road,NAN
940,3 BHK Apartment for Sale in on req Mumbai,"2.45 Cr24,500 per sqft",850 sqft,NAN,Ready to Move,10 out of 13,Resale,Furnished,North - East,NAN,Freehold,NAN,3,NAN,Main Road,NAN
941,"1 BHK Apartment for Sale in Man Opus, Mira Road East Mumbai","63 Lac8,434 per sqft",495 sqft,NAN,Ready to Move,19 out of 23,New Property,Semi-Furnished,East,Man Opus,Freehold,1 Covered,1,3,"Garden/Park, Pool, Main Road",NAN
942,"4 BHK Apartment for Sale in Rustomjee Crown, Prabhadevi Mumbai","14.75 Cr49,167 per sqft",2100 sqft,NAN,Ready to Move,33 out of 65,Resale,Semi-Furnished,North - West,Rustomjee Crown,Freehold,3 Covered,5,NAN,NAN,NAN
943,"2 BHK Apartment for Sale in Runwal Bliss, Kanjurmarg East Mumbai","1.50 Cr18,750 per sqft",500 sqft,NAN,Ready to Move,24 out of 53,Resale,Semi-Furnished,North,Runwal Bliss,Freehold,1 Covered,2,NAN,"Garden/Park, Main Road",NAN
944,"2 BHK Apartment for Sale in Tridhaatu Morya, Chembur Mumbai",2.09 Cr,646 sqft,NAN,NAN,10 out of 19,New Property,Unfurnished,East,Tridhaatu Morya,Freehold,1 Covered,2,1,Main Road,NAN
945,1 BHK Apartment for Sale in Senapati Bapat Marg Mumbai,"1.60 Cr21,333 per sqft",500 sqft,NAN,Ready to Move,Ground out of 3,Resale,Unfurnished,NAN,NAN,Freehold,1 Open,1,2,Main Road,NAN
946,3 BHK Apartment for Sale in Chembur East Mumbai,3.25 Cr,980 sqft,NAN,Ready to Move,11 out of 15,New Property,Semi-Furnished,East,NAN,Freehold,NAN,3,1,Garden/Park,NAN
947,3 BHK Apartment for Sale in Mulund West Mumbai,3 Cr,1050 sqft,NAN,Ready to Move,21 out of 60,Resale,Unfurnished,North,NAN,Freehold,NAN,3,NAN,NAN,NAN
948,2 BHK Apartment for Sale in Haji Ali Mumbai,"6.50 Cr70,270 per sqft",NAN,925 sqft,Ready to Move,5 out of 20,Resale,Furnished,NAN,NAN,Freehold,100 Open,3,NAN,"Garden/Park, Main Road",NAN
949,2 BHK Apartment for Sale in Chakala Mumbai,"2.80 Cr25,455 per sqft",787 sqft,NAN,Ready to Move,1 out of 14,Resale,Unfurnished,West,NAN,NAN,1 Covered,2,1,Main Road,NAN
